sample_wall_time_ns,nvidia_timestamp,gpu_name,gpu_utilization_percent,memory_used_mib,memory_total_mib,temperature_c,power_w,sm_clock_mhz
1786735371818537700,2026/08/15 05:22:51.631,NVIDIA GeForce RTX 5090,0,1808,32607,51,16.41,180
1786735372371758200,2026/08/15 05:22:52.363,NVIDIA GeForce RTX 5090,23,4543,32607,52,22.58,495
1786735372918823500,2026/08/15 05:22:52.912,NVIDIA GeForce RTX 5090,6,4547,32607,52,45.14,2460
1786735373465963200,2026/08/15 05:22:53.458,NVIDIA GeForce RTX 5090,0,2305,32607,53,66.83,2467
1786735374017111800,2026/08/15 05:22:54.009,NVIDIA GeForce RTX 5090,0,2307,32607,53,66.16,2460
1786735374564863700,2026/08/15 05:22:54.556,NVIDIA GeForce RTX 5090,0,2355,32607,53,65.74,2460
1786735375110450900,2026/08/15 05:22:55.102,NVIDIA GeForce RTX 5090,2,2355,32607,53,65.61,2460
1786735375657680600,2026/08/15 05:22:55.649,NVIDIA GeForce RTX 5090,0,2403,32607,53,65.51,2460
1786735376207717900,2026/08/15 05:22:56.199,NVIDIA GeForce RTX 5090,0,2451,32607,53,65.89,2460
1786735376754217100,2026/08/15 05:22:56.746,NVIDIA GeForce RTX 5090,0,2451,32607,53,65.88,2460
1786735377298597600,2026/08/15 05:22:57.291,NVIDIA GeForce RTX 5090,0,2499,32607,53,65.86,2467
1786735377846938200,2026/08/15 05:22:57.838,NVIDIA GeForce RTX 5090,0,2603,32607,53,66.04,2460
1786735378409594900,2026/08/15 05:22:58.400,NVIDIA GeForce RTX 5090,0,2645,32607,53,66.19,2467
1786735378957490000,2026/08/15 05:22:58.949,NVIDIA GeForce RTX 5090,0,2671,32607,52,49.34,585
1786735379750489900,2026/08/15 05:22:59.497,NVIDIA GeForce RTX 5090,25,2305,32607,52,26.85,442
1786735380423294000,2026/08/15 05:23:00.313,NVIDIA GeForce RTX 5090,0,2305,32607,52,21.72,270
1786735380995759800,2026/08/15 05:23:00.987,NVIDIA GeForce RTX 5090,0,2305,32607,52,19.76,232
1786735381610834300,2026/08/15 05:23:01.581,NVIDIA GeForce RTX 5090,0,2305,32607,52,19.76,232
1786735382202258600,2026/08/15 05:23:02.181,NVIDIA GeForce RTX 5090,0,2305,32607,51,15.72,180
1786735382793203700,2026/08/15 05:23:02.776,NVIDIA GeForce RTX 5090,0,2305,32607,51,15.08,180
1786735383667093200,2026/08/15 05:23:03.387,NVIDIA GeForce RTX 5090,0,2305,32607,51,15.08,180
1786735384214384500,2026/08/15 05:23:04.206,NVIDIA GeForce RTX 5090,19,2747,32607,53,27.23,2152
1786735384766090200,2026/08/15 05:23:04.757,NVIDIA GeForce RTX 5090,5,3329,32607,53,51.44,2265
1786735385311941000,2026/08/15 05:23:05.303,NVIDIA GeForce RTX 5090,4,3921,32607,53,66.99,2332
1786735385866390300,2026/08/15 05:23:05.858,NVIDIA GeForce RTX 5090,17,4531,32607,53,67.82,2347
1786735386417731100,2026/08/15 05:23:06.409,NVIDIA GeForce RTX 5090,17,5137,32607,53,67.64,2317
1786735386964891400,2026/08/15 05:23:06.958,NVIDIA GeForce RTX 5090,5,5723,32607,53,67.55,2332
1786735387518143900,2026/08/15 05:23:07.510,NVIDIA GeForce RTX 5090,5,6327,32607,53,67.82,2347
1786735388070507300,2026/08/15 05:23:08.062,NVIDIA GeForce RTX 5090,17,6929,32607,53,68.02,2355
1786735388622004600,2026/08/15 05:23:08.614,NVIDIA GeForce RTX 5090,17,7525,32607,53,67.58,2310
1786735389165355500,2026/08/15 05:23:09.158,NVIDIA GeForce RTX 5090,5,8133,32607,53,67.45,2355
1786735389715394600,2026/08/15 05:23:09.708,NVIDIA GeForce RTX 5090,17,8723,32607,54,68.04,2340
1786735390268120800,2026/08/15 05:23:10.261,NVIDIA GeForce RTX 5090,17,9327,32607,54,67.44,2347
1786735390817202300,2026/08/15 05:23:10.810,NVIDIA GeForce RTX 5090,5,9921,32607,53,67.83,2317
1786735391367077800,2026/08/15 05:23:11.360,NVIDIA GeForce RTX 5090,5,10505,32607,54,68.38,2355
1786735391918125700,2026/08/15 05:23:11.911,NVIDIA GeForce RTX 5090,17,11115,32607,54,68.16,2340
1786735392456610600,2026/08/15 05:23:12.449,NVIDIA GeForce RTX 5090,17,11707,32607,54,67.96,2332
1786735393004990100,2026/08/15 05:23:12.998,NVIDIA GeForce RTX 5090,4,12253,32607,54,67.64,2332
1786735393554706600,2026/08/15 05:23:13.548,NVIDIA GeForce RTX 5090,17,12845,32607,54,67.18,2325
1786735394106522500,2026/08/15 05:23:14.099,NVIDIA GeForce RTX 5090,5,13449,32607,54,67.35,2325
1786735394658956100,2026/08/15 05:23:14.652,NVIDIA GeForce RTX 5090,5,14047,32607,54,68.24,2370
1786735395209207500,2026/08/15 05:23:15.202,NVIDIA GeForce RTX 5090,17,14631,32607,54,67.38,2317
1786735395758336800,2026/08/15 05:23:15.751,NVIDIA GeForce RTX 5090,5,15243,32607,54,67.68,2347
1786735396308589100,2026/08/15 05:23:16.300,NVIDIA GeForce RTX 5090,5,15831,32607,54,68.15,2340
1786735396861115200,2026/08/15 05:23:16.853,NVIDIA GeForce RTX 5090,4,16415,32607,54,67.40,2340
1786735397407880600,2026/08/15 05:23:17.401,NVIDIA GeForce RTX 5090,5,17005,32607,54,67.93,2370
1786735397960248300,2026/08/15 05:23:17.953,NVIDIA GeForce RTX 5090,17,17571,32607,54,68.40,2355
1786735398506911300,2026/08/15 05:23:18.499,NVIDIA GeForce RTX 5090,34,17785,32607,54,62.41,2040
1786735399051049300,2026/08/15 05:23:19.044,NVIDIA GeForce RTX 5090,25,17947,32607,53,52.37,1515
1786735399599252900,2026/08/15 05:23:19.589,NVIDIA GeForce RTX 5090,24,17985,32607,53,45.00,1425
1786735400177309300,2026/08/15 05:23:20.167,NVIDIA GeForce RTX 5090,0,17985,32607,55,73.92,2715
1786735400744907800,2026/08/15 05:23:20.729,NVIDIA GeForce RTX 5090,0,17985,32607,54,84.90,2842
1786735401299278600,2026/08/15 05:23:21.289,NVIDIA GeForce RTX 5090,0,17985,32607,55,85.02,2842
1786735401896685200,2026/08/15 05:23:21.885,NVIDIA GeForce RTX 5090,0,17985,32607,53,59.79,637
1786735402443483200,2026/08/15 05:23:22.434,NVIDIA GeForce RTX 5090,0,17985,32607,53,37.96,510
1786735403009839100,2026/08/15 05:23:23.000,NVIDIA GeForce RTX 5090,0,17951,32607,53,37.96,510
1786735403568660400,2026/08/15 05:23:23.559,NVIDIA GeForce RTX 5090,0,17681,32607,53,31.19,337
1786735404129815700,2026/08/15 05:23:24.121,NVIDIA GeForce RTX 5090,0,17413,32607,53,29.23,262
1786735404692747000,2026/08/15 05:23:24.682,NVIDIA GeForce RTX 5090,0,17139,32607,52,22.89,202
1786735405241979600,2026/08/15 05:23:25.231,NVIDIA GeForce RTX 5090,0,16865,32607,52,18.63,180
1786735405798890500,2026/08/15 05:23:25.791,NVIDIA GeForce RTX 5090,0,16573,32607,52,18.54,180
1786735406365192400,2026/08/15 05:23:26.355,NVIDIA GeForce RTX 5090,0,16269,32607,52,18.32,180
1786735406923427800,2026/08/15 05:23:26.914,NVIDIA GeForce RTX 5090,0,15997,32607,52,18.18,180
1786735407485135200,2026/08/15 05:23:27.477,NVIDIA GeForce RTX 5090,0,15681,32607,52,18.13,180
1786735408028795500,2026/08/15 05:23:28.021,NVIDIA GeForce RTX 5090,0,15363,32607,52,18.08,180
1786735408591542300,2026/08/15 05:23:28.583,NVIDIA GeForce RTX 5090,0,15021,32607,52,18.10,180
1786735409154861800,2026/08/15 05:23:29.146,NVIDIA GeForce RTX 5090,0,14665,32607,52,18.36,180
1786735409718218600,2026/08/15 05:23:29.710,NVIDIA GeForce RTX 5090,0,14335,32607,52,18.15,180
1786735410280223400,2026/08/15 05:23:30.271,NVIDIA GeForce RTX 5090,0,13971,32607,52,17.97,172
1786735410843712300,2026/08/15 05:23:30.835,NVIDIA GeForce RTX 5090,0,13581,32607,52,18.13,180
1786735411387957000,2026/08/15 05:23:31.380,NVIDIA GeForce RTX 5090,0,13201,32607,52,18.36,180
1786735411952537800,2026/08/15 05:23:31.944,NVIDIA GeForce RTX 5090,0,12763,32607,52,18.43,180
1786735412512122200,2026/08/15 05:23:32.504,NVIDIA GeForce RTX 5090,0,12339,32607,52,18.34,180
1786735413073590600,2026/08/15 05:23:33.065,NVIDIA GeForce RTX 5090,0,11859,32607,52,18.50,180
1786735413620278200,2026/08/15 05:23:33.612,NVIDIA GeForce RTX 5090,0,11361,32607,52,18.58,180
1786735414163816200,2026/08/15 05:23:34.156,NVIDIA GeForce RTX 5090,0,10819,32607,52,18.28,180
1786735414710902700,2026/08/15 05:23:34.702,NVIDIA GeForce RTX 5090,1,10031,32607,52,18.66,180
1786735415254781700,2026/08/15 05:23:35.246,NVIDIA GeForce RTX 5090,1,9191,32607,52,19.10,180
1786735415801299800,2026/08/15 05:23:35.793,NVIDIA GeForce RTX 5090,1,8315,32607,52,19.18,180
1786735416343788200,2026/08/15 05:23:36.335,NVIDIA GeForce RTX 5090,0,7839,32607,52,18.89,180
1786735416888360300,2026/08/15 05:23:36.880,NVIDIA GeForce RTX 5090,1,6643,32607,52,18.74,180
1786735417431983100,2026/08/15 05:23:37.423,NVIDIA GeForce RTX 5090,2,3833,32607,52,19.76,180
1786735418187460100,2026/08/15 05:23:38.136,NVIDIA GeForce RTX 5090,0,2305,32607,52,20.40,180
1786735418755534300,2026/08/15 05:23:38.747,NVIDIA GeForce RTX 5090,6,4545,32607,53,32.37,1087
1786735419320503300,2026/08/15 05:23:39.313,NVIDIA GeForce RTX 5090,5,4547,32607,53,55.24,2460
1786735419869518200,2026/08/15 05:23:39.861,NVIDIA GeForce RTX 5090,0,2305,32607,53,66.76,2460
1786735420414772000,2026/08/15 05:23:40.406,NVIDIA GeForce RTX 5090,0,2307,32607,54,65.90,2460
1786735420966197700,2026/08/15 05:23:40.958,NVIDIA GeForce RTX 5090,0,2355,32607,53,49.43,607
1786735421515907700,2026/08/15 05:23:41.507,NVIDIA GeForce RTX 5090,0,2403,32607,52,28.29,510
1786735422066709100,2026/08/15 05:23:42.053,NVIDIA GeForce RTX 5090,0,2403,32607,52,22.56,375
1786735422610828100,2026/08/15 05:23:42.602,NVIDIA GeForce RTX 5090,0,2451,32607,52,20.19,292
1786735423174960800,2026/08/15 05:23:43.166,NVIDIA GeForce RTX 5090,0,2499,32607,52,19.01,247
1786735423720056400,2026/08/15 05:23:43.711,NVIDIA GeForce RTX 5090,0,2499,32607,52,17.96,180
1786735424266211400,2026/08/15 05:23:44.257,NVIDIA GeForce RTX 5090,0,2603,32607,52,18.31,262
1786735424812858900,2026/08/15 05:23:44.804,NVIDIA GeForce RTX 5090,9,2645,32607,52,18.59,195
1786735425360335300,2026/08/15 05:23:45.351,NVIDIA GeForce RTX 5090,0,2671,32607,52,18.16,180
1786735425908494400,2026/08/15 05:23:45.900,NVIDIA GeForce RTX 5090,34,3185,32607,52,22.22,630
1786735426495456300,2026/08/15 05:23:46.478,NVIDIA GeForce RTX 5090,0,2305,32607,52,27.78,675
1786735427070270800,2026/08/15 05:23:47.054,NVIDIA GeForce RTX 5090,0,2305,32607,52,23.38,675
1786735427630772100,2026/08/15 05:23:47.616,NVIDIA GeForce RTX 5090,0,2305,32607,52,22.43,675
1786735428391957300,2026/08/15 05:23:48.161,NVIDIA GeForce RTX 5090,0,2305,32607,52,22.43,675
1786735429049334100,2026/08/15 05:23:49.026,NVIDIA GeForce RTX 5090,0,2305,32607,52,15.52,180
1786735430072786800,2026/08/15 05:23:49.805,NVIDIA GeForce RTX 5090,0,2305,32607,52,15.17,180
1786735430626681400,2026/08/15 05:23:50.618,NVIDIA GeForce RTX 5090,28,2829,32607,53,17.91,180
1786735431174428300,2026/08/15 05:23:51.166,NVIDIA GeForce RTX 5090,5,3441,32607,53,32.40,2280
1786735431723391000,2026/08/15 05:23:51.715,NVIDIA GeForce RTX 5090,5,4039,32607,54,67.90,2317
1786735432274045200,2026/08/15 05:23:52.266,NVIDIA GeForce RTX 5090,15,4587,32607,54,66.50,2347
1786735432824455000,2026/08/15 05:23:52.816,NVIDIA GeForce RTX 5090,17,5179,32607,54,66.25,2355
1786735433374563800,2026/08/15 05:23:53.366,NVIDIA GeForce RTX 5090,17,5787,32607,54,66.90,2317
1786735433922366300,2026/08/15 05:23:53.914,NVIDIA GeForce RTX 5090,5,6369,32607,54,67.88,2347
1786735434469946200,2026/08/15 05:23:54.462,NVIDIA GeForce RTX 5090,5,6963,32607,54,68.23,2347
1786735435020197300,2026/08/15 05:23:55.013,NVIDIA GeForce RTX 5090,17,7559,32607,54,67.92,2325
1786735435571745200,2026/08/15 05:23:55.564,NVIDIA GeForce RTX 5090,16,8147,32607,54,67.37,2310
1786735436122593200,2026/08/15 05:23:56.115,NVIDIA GeForce RTX 5090,5,8761,32607,54,68.18,2355
1786735436665235100,2026/08/15 05:23:56.657,NVIDIA GeForce RTX 5090,16,9331,32607,54,68.57,2317
1786735437214596000,2026/08/15 05:23:57.206,NVIDIA GeForce RTX 5090,17,9921,32607,54,67.77,2332
1786735437763566200,2026/08/15 05:23:57.756,NVIDIA GeForce RTX 5090,5,10527,32607,54,68.36,2340
1786735438312929000,2026/08/15 05:23:58.305,NVIDIA GeForce RTX 5090,5,11109,32607,54,68.16,2340
1786735438861615800,2026/08/15 05:23:58.853,NVIDIA GeForce RTX 5090,5,11687,32607,54,67.69,2355
1786735439413380100,2026/08/15 05:23:59.405,NVIDIA GeForce RTX 5090,4,12267,32607,54,67.75,2362
1786735439961892700,2026/08/15 05:23:59.953,NVIDIA GeForce RTX 5090,17,12867,32607,54,67.97,2340
1786735440514351600,2026/08/15 05:24:00.507,NVIDIA GeForce RTX 5090,17,13457,32607,54,67.47,2317
1786735441063254900,2026/08/15 05:24:01.055,NVIDIA GeForce RTX 5090,5,14053,32607,54,67.92,2347
1786735441611408100,2026/08/15 05:24:01.604,NVIDIA GeForce RTX 5090,5,14645,32607,55,68.64,2332
1786735442161241000,2026/08/15 05:24:02.153,NVIDIA GeForce RTX 5090,17,15217,32607,55,68.42,2362
1786735442709643400,2026/08/15 05:24:02.701,NVIDIA GeForce RTX 5090,4,15803,32607,55,67.91,2332
1786735443258671700,2026/08/15 05:24:03.251,NVIDIA GeForce RTX 5090,4,16389,32607,55,68.75,2362
1786735443810339300,2026/08/15 05:24:03.803,NVIDIA GeForce RTX 5090,17,16977,32607,54,68.50,2355
1786735444362240200,2026/08/15 05:24:04.354,NVIDIA GeForce RTX 5090,17,17591,32607,55,68.32,2310
1786735444907081300,2026/08/15 05:24:04.899,NVIDIA GeForce RTX 5090,10,17787,32607,54,61.68,1777
1786735445451326200,2026/08/15 05:24:05.444,NVIDIA GeForce RTX 5090,19,17949,32607,54,51.64,1492
1786735446003752100,2026/08/15 05:24:05.993,NVIDIA GeForce RTX 5090,48,17989,32607,55,53.61,1470
1786735446576483600,2026/08/15 05:24:06.564,NVIDIA GeForce RTX 5090,0,17989,32607,55,84.04,2805
1786735447134099200,2026/08/15 05:24:07.126,NVIDIA GeForce RTX 5090,0,17989,32607,55,100.95,2872
1786735447700671300,2026/08/15 05:24:07.690,NVIDIA GeForce RTX 5090,0,17989,32607,55,86.58,2872
1786735448266699300,2026/08/15 05:24:08.257,NVIDIA GeForce RTX 5090,0,17989,32607,54,55.38,660
1786735448833757700,2026/08/15 05:24:08.822,NVIDIA GeForce RTX 5090,0,17989,32607,54,33.75,525
1786735449379259200,2026/08/15 05:24:09.370,NVIDIA GeForce RTX 5090,0,17989,32607,54,33.75,525
1786735449926634400,2026/08/15 05:24:09.918,NVIDIA GeForce RTX 5090,0,17829,32607,53,24.40,322
1786735450488021400,2026/08/15 05:24:10.480,NVIDIA GeForce RTX 5090,0,17577,32607,53,23.10,247
1786735451052276400,2026/08/15 05:24:11.042,NVIDIA GeForce RTX 5090,0,17329,32607,53,19.59,187
1786735451612584400,2026/08/15 05:24:11.603,NVIDIA GeForce RTX 5090,0,17085,32607,53,18.61,180
1786735452173864400,2026/08/15 05:24:12.164,NVIDIA GeForce RTX 5090,0,16833,32607,53,18.21,180
1786735452738212300,2026/08/15 05:24:12.727,NVIDIA GeForce RTX 5090,0,16577,32607,53,17.90,180
1786735453305228400,2026/08/15 05:24:13.293,NVIDIA GeForce RTX 5090,0,16305,32607,53,17.74,180
1786735453865801400,2026/08/15 05:24:13.858,NVIDIA GeForce RTX 5090,0,16047,32607,53,17.67,180
1786735454415593200,2026/08/15 05:24:14.406,NVIDIA GeForce RTX 5090,0,15765,32607,53,17.81,180
1786735454976742600,2026/08/15 05:24:14.967,NVIDIA GeForce RTX 5090,0,15465,32607,53,17.88,180
1786735455538290500,2026/08/15 05:24:15.529,NVIDIA GeForce RTX 5090,0,15153,32607,53,17.80,180
1786735456103311200,2026/08/15 05:24:16.093,NVIDIA GeForce RTX 5090,0,14825,32607,53,17.81,180
1786735456666396600,2026/08/15 05:24:16.658,NVIDIA GeForce RTX 5090,0,14491,32607,53,17.97,180
1786735457214337900,2026/08/15 05:24:17.204,NVIDIA GeForce RTX 5090,0,14185,32607,53,17.80,180
1786735457755355400,2026/08/15 05:24:17.747,NVIDIA GeForce RTX 5090,0,13837,32607,53,17.80,180
1786735458319237000,2026/08/15 05:24:18.308,NVIDIA GeForce RTX 5090,0,13473,32607,53,18.20,180
1786735458877853900,2026/08/15 05:24:18.870,NVIDIA GeForce RTX 5090,0,13095,32607,53,18.21,180
1786735459419919300,2026/08/15 05:24:19.412,NVIDIA GeForce RTX 5090,0,12713,32607,53,18.10,180
1786735459969352700,2026/08/15 05:24:19.960,NVIDIA GeForce RTX 5090,0,12323,32607,53,18.23,180
1786735460517650000,2026/08/15 05:24:20.508,NVIDIA GeForce RTX 5090,0,11903,32607,53,18.34,180
1786735461061609400,2026/08/15 05:24:21.053,NVIDIA GeForce RTX 5090,0,11445,32607,53,18.27,180
1786735461606550000,2026/08/15 05:24:21.599,NVIDIA GeForce RTX 5090,0,10955,32607,53,18.34,180
1786735462154861500,2026/08/15 05:24:22.147,NVIDIA GeForce RTX 5090,0,10245,32607,53,18.56,180
1786735462703021300,2026/08/15 05:24:22.694,NVIDIA GeForce RTX 5090,1,9441,32607,53,18.91,180
1786735463247108900,2026/08/15 05:24:23.240,NVIDIA GeForce RTX 5090,1,8559,32607,53,19.42,180
1786735463795560300,2026/08/15 05:24:23.787,NVIDIA GeForce RTX 5090,0,7969,32607,53,19.22,180
1786735464344165600,2026/08/15 05:24:24.336,NVIDIA GeForce RTX 5090,0,7397,32607,53,18.94,180
1786735464887320000,2026/08/15 05:24:24.879,NVIDIA GeForce RTX 5090,2,4895,32607,53,19.31,180
1786735465449357300,2026/08/15 05:24:25.425,NVIDIA GeForce RTX 5090,5,2305,32607,53,20.31,180
1786735465995568100,2026/08/15 05:24:25.988,NVIDIA GeForce RTX 5090,0,4545,32607,53,19.47,180
1786735466549075000,2026/08/15 05:24:26.541,NVIDIA GeForce RTX 5090,6,4545,32607,54,28.54,180
1786735467114103500,2026/08/15 05:24:27.106,NVIDIA GeForce RTX 5090,6,4547,32607,54,54.51,2460
1786735467661461600,2026/08/15 05:24:27.652,NVIDIA GeForce RTX 5090,0,2307,32607,54,67.17,2460
1786735468203954300,2026/08/15 05:24:28.195,NVIDIA GeForce RTX 5090,0,2307,32607,54,66.34,2460
1786735468752504100,2026/08/15 05:24:28.743,NVIDIA GeForce RTX 5090,0,2355,32607,53,38.78,510
1786735469300720900,2026/08/15 05:24:29.293,NVIDIA GeForce RTX 5090,0,2403,32607,53,31.81,397
1786735469851672800,2026/08/15 05:24:29.843,NVIDIA GeForce RTX 5090,0,2451,32607,53,31.38,315
1786735470399945200,2026/08/15 05:24:30.391,NVIDIA GeForce RTX 5090,0,2451,32607,53,29.25,270
1786735470949853100,2026/08/15 05:24:30.941,NVIDIA GeForce RTX 5090,0,2499,32607,53,24.53,195
1786735471497133000,2026/08/15 05:24:31.488,NVIDIA GeForce RTX 5090,0,2587,32607,53,20.49,180
1786735472042638400,2026/08/15 05:24:32.035,NVIDIA GeForce RTX 5090,0,2619,32607,53,19.72,217
1786735472587623800,2026/08/15 05:24:32.579,NVIDIA GeForce RTX 5090,9,2671,32607,53,19.28,195
1786735473152483600,2026/08/15 05:24:33.143,NVIDIA GeForce RTX 5090,0,2849,32607,53,18.87,180
1786735473702492400,2026/08/15 05:24:33.693,NVIDIA GeForce RTX 5090,34,3463,32607,53,26.96,772
1786735474274658900,2026/08/15 05:24:34.258,NVIDIA GeForce RTX 5090,0,2305,32607,53,27.71,1170
1786735474856408900,2026/08/15 05:24:34.824,NVIDIA GeForce RTX 5090,0,2305,32607,53,28.13,1065
1786735475400095100,2026/08/15 05:24:35.390,NVIDIA GeForce RTX 5090,0,2305,32607,53,27.40,1065
1786735476201966800,2026/08/15 05:24:35.967,NVIDIA GeForce RTX 5090,0,2305,32607,53,27.40,1065
1786735476835927500,2026/08/15 05:24:36.812,NVIDIA GeForce RTX 5090,0,2305,32607,53,18.93,1065
1786735477558008300,2026/08/15 05:24:37.544,NVIDIA GeForce RTX 5090,0,2305,32607,53,17.75,180
1786735478101581500,2026/08/15 05:24:38.093,NVIDIA GeForce RTX 5090,0,2461,32607,53,17.75,180
1786735478646726600,2026/08/15 05:24:38.639,NVIDIA GeForce RTX 5090,28,3025,32607,54,25.61,885
1786735479194212300,2026/08/15 05:24:39.185,NVIDIA GeForce RTX 5090,16,3607,32607,54,37.13,2272
1786735479738898300,2026/08/15 05:24:39.730,NVIDIA GeForce RTX 5090,17,4133,32607,54,66.36,2332
1786735480280773900,2026/08/15 05:24:40.272,NVIDIA GeForce RTX 5090,17,4719,32607,55,66.23,2317
1786735480825254800,2026/08/15 05:24:40.817,NVIDIA GeForce RTX 5090,5,5315,32607,55,68.08,2332
1786735481369234500,2026/08/15 05:24:41.361,NVIDIA GeForce RTX 5090,17,5875,32607,55,67.67,2325
1786735481914176700,2026/08/15 05:24:41.906,NVIDIA GeForce RTX 5090,5,6449,32607,55,67.60,2325
1786735482459541600,2026/08/15 05:24:42.451,NVIDIA GeForce RTX 5090,5,7027,32607,55,68.70,2355
1786735483008269300,2026/08/15 05:24:43.001,NVIDIA GeForce RTX 5090,5,7609,32607,55,68.41,2340
1786735483561114400,2026/08/15 05:24:43.554,NVIDIA GeForce RTX 5090,5,8221,32607,55,68.22,2362
1786735484106830800,2026/08/15 05:24:44.099,NVIDIA GeForce RTX 5090,17,8799,32607,55,69.03,2362
1786735484659303200,2026/08/15 05:24:44.651,NVIDIA GeForce RTX 5090,17,9397,32607,55,68.54,2317
1786735485207482900,2026/08/15 05:24:45.198,NVIDIA GeForce RTX 5090,5,9997,32607,55,68.51,2347
1786735485755373100,2026/08/15 05:24:45.748,NVIDIA GeForce RTX 5090,16,10571,32607,55,68.58,2355
1786735486306715300,2026/08/15 05:24:46.298,NVIDIA GeForce RTX 5090,17,11175,32607,55,67.74,2347
1786735486854825500,2026/08/15 05:24:46.847,NVIDIA GeForce RTX 5090,5,11765,32607,55,68.29,2347
1786735487403082400,2026/08/15 05:24:47.395,NVIDIA GeForce RTX 5090,5,12347,32607,55,69.14,2355
1786735487944507400,2026/08/15 05:24:47.937,NVIDIA GeForce RTX 5090,17,12933,32607,55,69.06,2340
1786735488492387800,2026/08/15 05:24:48.484,NVIDIA GeForce RTX 5090,17,13519,32607,55,68.34,2310
1786735489041722500,2026/08/15 05:24:49.034,NVIDIA GeForce RTX 5090,5,14105,32607,55,68.37,2347
1786735489587993500,2026/08/15 05:24:49.576,NVIDIA GeForce RTX 5090,5,14665,32607,55,68.92,2377
1786735490129490600,2026/08/15 05:24:50.122,NVIDIA GeForce RTX 5090,5,15259,32607,55,68.47,2355
1786735490676883600,2026/08/15 05:24:50.669,NVIDIA GeForce RTX 5090,5,15843,32607,55,68.24,2377
1786735491227465400,2026/08/15 05:24:51.219,NVIDIA GeForce RTX 5090,17,16433,32607,55,68.78,2332
1786735491773614200,2026/08/15 05:24:51.766,NVIDIA GeForce RTX 5090,5,17025,32607,55,68.99,2310
1786735492321327800,2026/08/15 05:24:52.313,NVIDIA GeForce RTX 5090,5,17571,32607,55,68.97,2355
1786735492868918400,2026/08/15 05:24:52.861,NVIDIA GeForce RTX 5090,8,17795,32607,55,62.45,1680
1786735493414657500,2026/08/15 05:24:53.407,NVIDIA GeForce RTX 5090,11,17967,32607,55,55.81,1582
1786735493958729400,2026/08/15 05:24:53.951,NVIDIA GeForce RTX 5090,26,17995,32607,57,66.93,1530
1786735494538392900,2026/08/15 05:24:54.529,NVIDIA GeForce RTX 5090,0,17995,32607,55,91.21,2595
1786735495119752600,2026/08/15 05:24:55.110,NVIDIA GeForce RTX 5090,0,17995,32607,55,86.07,1665
1786735495668450600,2026/08/15 05:24:55.657,NVIDIA GeForce RTX 5090,0,17995,32607,54,43.58,1327
1786735496235237400,2026/08/15 05:24:56.223,NVIDIA GeForce RTX 5090,0,17995,32607,54,40.38,1042
1786735496797243400,2026/08/15 05:24:56.787,NVIDIA GeForce RTX 5090,0,17995,32607,54,34.76,652
1786735497361636500,2026/08/15 05:24:57.349,NVIDIA GeForce RTX 5090,0,17995,32607,54,34.76,652
1786735497918972500,2026/08/15 05:24:57.909,NVIDIA GeForce RTX 5090,0,17841,32607,54,25.08,405
1786735498463673300,2026/08/15 05:24:58.454,NVIDIA GeForce RTX 5090,0,17603,32607,54,23.58,307
1786735499023456800,2026/08/15 05:24:59.015,NVIDIA GeForce RTX 5090,0,17361,32607,54,19.98,240
1786735499588793100,2026/08/15 05:24:59.579,NVIDIA GeForce RTX 5090,0,17117,32607,54,18.67,180
1786735500149524300,2026/08/15 05:25:00.141,NVIDIA GeForce RTX 5090,0,16869,32607,54,18.28,172
1786735500708192100,2026/08/15 05:25:00.699,NVIDIA GeForce RTX 5090,0,16603,32607,54,18.34,180
1786735501268666100,2026/08/15 05:25:01.259,NVIDIA GeForce RTX 5090,0,16339,32607,53,18.44,180
1786735501830786400,2026/08/15 05:25:01.822,NVIDIA GeForce RTX 5090,0,16087,32607,53,18.37,180
1786735502372191000,2026/08/15 05:25:02.363,NVIDIA GeForce RTX 5090,0,15811,32607,53,18.27,180
1786735502932048800,2026/08/15 05:25:02.922,NVIDIA GeForce RTX 5090,0,15519,32607,53,18.36,180
1786735503478736500,2026/08/15 05:25:03.468,NVIDIA GeForce RTX 5090,0,15231,32607,53,18.40,180
1786735504023573900,2026/08/15 05:25:04.014,NVIDIA GeForce RTX 5090,0,14927,32607,53,18.40,180
1786735504584087900,2026/08/15 05:25:04.574,NVIDIA GeForce RTX 5090,0,14605,32607,53,18.50,180
1786735505142791600,2026/08/15 05:25:05.134,NVIDIA GeForce RTX 5090,0,14291,32607,53,18.49,180
1786735505693096200,2026/08/15 05:25:05.684,NVIDIA GeForce RTX 5090,0,13947,32607,53,18.51,180
1786735506256559000,2026/08/15 05:25:06.248,NVIDIA GeForce RTX 5090,0,13583,32607,53,18.38,180
1786735506798235000,2026/08/15 05:25:06.790,NVIDIA GeForce RTX 5090,0,13207,32607,53,18.44,172
1786735507342760300,2026/08/15 05:25:07.334,NVIDIA GeForce RTX 5090,0,12831,32607,53,18.61,180
1786735507905258300,2026/08/15 05:25:07.897,NVIDIA GeForce RTX 5090,0,12437,32607,53,18.68,180
1786735508449411800,2026/08/15 05:25:08.440,NVIDIA GeForce RTX 5090,0,12001,32607,53,18.65,180
1786735509011709200,2026/08/15 05:25:09.002,NVIDIA GeForce RTX 5090,0,11539,32607,53,18.66,180
1786735509571985200,2026/08/15 05:25:09.563,NVIDIA GeForce RTX 5090,0,11035,32607,53,18.73,180
