evidence_class,layer,attention_type,candidate_type,worker_id,partition_degree,chunk_rows,direct_native_service_ms,cuda_wall_ms,host_wall_ms,host_minus_cuda_ms,physical_launches,resident_weight_bytes,persistent_state_bytes,resident_bytes,worker_protocol_overhead_ms,protocol_p90_ms,checkpoint_reads_in_timed_region,state_mutated,complete_dag_correctness,relative_l2,routes_exact,state_exact,no_nan_inf,production_native_binding,service_source
PHYSICAL,47,Gated_MLA,MLA_SHARD,mla.layer-47.p8.worker-03,8,4,0.4645,0.45110398530960083,0.4645,0.013396014690399194,15,27188224,589824,27778048,0.2778,0.2909,0,True,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,MLA_SHARD,mla.layer-47.p8.worker-04,8,4,0.4656,0.45184001326560974,0.4656,0.013759986734390273,15,27188224,589824,27778048,0.2778,0.2909,0,True,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,MLA_SHARD,mla.layer-47.p8.worker-05,8,4,0.4632,0.451200008392334,0.4632,0.011999991607666016,15,27188224,589824,27778048,0.2778,0.2909,0,True,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,MLA_SHARD,mla.layer-47.p8.worker-06,8,4,0.4648,0.450655996799469,0.4648,0.014144003200530997,15,27188224,589824,27778048,0.2778,0.2909,0,True,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,MLA_SHARD,mla.layer-47.p8.worker-07,8,4,0.4623,0.44944000244140625,0.4623,0.012859997558593739,15,27188224,589824,27778048,0.2778,0.2909,0,True,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,REDUCTION_CONTRIBUTION,layer-47.attention.reducer,8,4,0.1245,0.11356800049543381,0.1245,0.010931999504566192,8,0,0,0,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,PROJECTION_SHARD,latent-down.layer-47.worker-00,8,4,0.0834,0.062272001057863235,0.0834,0.021127998942136766,1,1806336,0,1806336,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,PROJECTION_SHARD,latent-down.layer-47.worker-01,8,4,0.0825,0.061824001371860504,0.0825,0.0206759986281395,1,1806336,0,1806336,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,PROJECTION_SHARD,latent-down.layer-47.worker-02,8,4,0.0845,0.06335999816656113,0.0845,0.02114000183343888,1,1806336,0,1806336,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,PROJECTION_SHARD,latent-down.layer-47.worker-03,8,4,0.0836,0.06284800171852112,0.0836,0.020751998281478876,1,1806336,0,1806336,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,PROJECTION_SHARD,latent-down.layer-47.worker-04,8,4,0.0832,0.06230400130152702,0.0832,0.020895998698472973,1,1806336,0,1806336,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,PROJECTION_SHARD,latent-down.layer-47.worker-05,8,4,0.0832,0.06176000088453293,0.0832,0.021439999115467068,1,1806336,0,1806336,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,PROJECTION_SHARD,latent-down.layer-47.worker-06,8,4,0.0834,0.06233600154519081,0.0834,0.02106399845480919,1,1806336,0,1806336,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,PROJECTION_SHARD,latent-down.layer-47.worker-07,8,4,0.083,0.06172800064086914,0.083,0.021271999359130864,1,1806336,0,1806336,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,EXPERT_STRIPE,layer-47.expert-bank.worker-00,8,4,0.6762,0.5597119927406311,0.6762,0.11648800725936892,2,1965293568,0,1965293568,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,EXPERT_STRIPE,layer-47.expert-bank.worker-01,8,4,0.6453,0.5586240291595459,0.6453,0.08667597084045409,2,1965293568,0,1965293568,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,EXPERT_STRIPE,layer-47.expert-bank.worker-02,8,4,0.6341,0.5599039793014526,0.6341,0.07419602069854736,2,1965293568,0,1965293568,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,EXPERT_STRIPE,layer-47.expert-bank.worker-03,8,4,0.6288,0.5589759945869446,0.6288,0.06982400541305545,2,1965293568,0,1965293568,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,EXPERT_STRIPE,layer-47.expert-bank.worker-04,8,4,0.627,0.5585920214653015,0.627,0.06840797853469849,2,1965293568,0,1965293568,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,EXPERT_STRIPE,layer-47.expert-bank.worker-05,8,4,0.6293,0.559328019618988,0.6293,0.06997198038101193,2,1965293568,0,1965293568,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,EXPERT_STRIPE,layer-47.expert-bank.worker-06,8,4,0.6344,0.5588480234146118,0.6344,0.07555197658538815,2,1965293568,0,1965293568,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,EXPERT_STRIPE,layer-47.expert-bank.worker-07,8,4,0.6305,0.5603520274162292,0.6305,0.0701479725837707,2,1965293568,0,1965293568,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,REDUCTION_CONTRIBUTION,layer-47.expert_stripe_bank.reducer,8,4,0.1334,0.12246400117874146,0.1334,0.010935998821258536,8,0,0,0,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,PROJECTION_SHARD,layer-47.latent_up_projection_stripe.worker-00,8,4,0.0813,0.07251200079917908,0.0813,0.00878799920082092,1,1806336,0,1806336,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,PROJECTION_SHARD,layer-47.latent_up_projection_stripe.worker-01,8,4,0.0797,0.07119999825954437,0.0797,0.00850000174045562,1,1806336,0,1806336,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,PROJECTION_SHARD,layer-47.latent_up_projection_stripe.worker-02,8,4,0.0793,0.07110399752855301,0.0793,0.008196002471446986,1,1806336,0,1806336,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,PROJECTION_SHARD,layer-47.latent_up_projection_stripe.worker-03,8,4,0.0793,0.07094399631023407,0.0793,0.008356003689765926,1,1806336,0,1806336,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,PROJECTION_SHARD,layer-47.latent_up_projection_stripe.worker-04,8,4,0.0795,0.07107199728488922,0.0795,0.00842800271511078,1,1806336,0,1806336,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,PROJECTION_SHARD,layer-47.latent_up_projection_stripe.worker-05,8,4,0.0798,0.07129599899053574,0.0798,0.00850400100946426,1,1806336,0,1806336,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,PROJECTION_SHARD,layer-47.latent_up_projection_stripe.worker-06,8,4,0.0792,0.07091200351715088,0.0792,0.008287996482849128,1,1806336,0,1806336,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,PROJECTION_SHARD,layer-47.latent_up_projection_stripe.worker-07,8,4,0.0789,0.07065600156784058,0.0789,0.008243998432159422,1,1806336,0,1806336,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,REDUCTION_CONTRIBUTION,layer-47.latent_up_projection_stripe.reducer,8,4,0.1023,0.0926399976015091,0.1023,0.009660002398490908,8,0,0,0,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,SHARED_EXPERT_SHARD,layer-47.shared_expert_stripe.worker-00,8,4,0.1964,0.1796479970216751,0.1964,0.01675200297832488,1,9289728,0,9289728,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,SHARED_EXPERT_SHARD,layer-47.shared_expert_stripe.worker-01,8,4,0.1996,0.17900800704956055,0.1996,0.020591992950439453,1,9289728,0,9289728,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,SHARED_EXPERT_SHARD,layer-47.shared_expert_stripe.worker-02,8,4,0.2151,0.1942719966173172,0.2151,0.020828003382682814,1,9289728,0,9289728,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,SHARED_EXPERT_SHARD,layer-47.shared_expert_stripe.worker-03,8,4,0.2141,0.19305600225925446,0.2141,0.021043997740745557,1,9289728,0,9289728,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,SHARED_EXPERT_SHARD,layer-47.shared_expert_stripe.worker-04,8,4,0.1989,0.1775359958410263,0.1989,0.021364004158973687,1,9289728,0,9289728,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,SHARED_EXPERT_SHARD,layer-47.shared_expert_stripe.worker-05,8,4,0.2147,0.19497600197792053,0.2147,0.01972399802207947,1,9289728,0,9289728,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,SHARED_EXPERT_SHARD,layer-47.shared_expert_stripe.worker-06,8,4,0.1996,0.1789119988679886,0.1996,0.020688001132011413,1,9289728,0,9289728,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,SHARED_EXPERT_SHARD,layer-47.shared_expert_stripe.worker-07,8,4,0.1994,0.17849600315093994,0.1994,0.020903996849060053,1,9289728,0,9289728,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,REDUCTION_CONTRIBUTION,layer-47.shared_expert_stripe.reducer,8,4,0.1138,0.10281600058078766,0.1138,0.01098399941921234,8,0,0,0,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,REDUCTION_CONTRIBUTION,layer-47.routed_shared.reducer,8,4,0.0456,0.030400000512599945,0.0456,0.015199999487400057,2,0,0,0,0.2778,0.2909,0,False,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,COMPLETE_SHARDED_LAYER_DAG,single-gpu-ordered-replay,8,4,34.9041,,34.9041,,196,,,18183946240,0.2778,0.2909,0,True,PASS,9.379464057748448e-08,True,True,True,True,resident ordered complete sharded K3 layer DAG
PHYSICAL,91,Gated_MLA,MLA_SHARD,mla.layer-91.p8.worker-00,8,4,0.4619,0.4487999975681305,0.4619,0.013100002431869484,15,27188224,589824,27778048,0.2784,0.2878,0,True,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,MLA_SHARD,mla.layer-91.p8.worker-01,8,4,0.4623,0.44924798607826233,0.4623,0.01305201392173766,15,27188224,589824,27778048,0.2784,0.2878,0,True,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,MLA_SHARD,mla.layer-91.p8.worker-02,8,4,0.4627,0.4509440064430237,0.4627,0.011755993556976319,15,27188224,589824,27778048,0.2784,0.2878,0,True,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,MLA_SHARD,mla.layer-91.p8.worker-03,8,4,0.4623,0.4505920112133026,0.4623,0.011707988786697376,15,27188224,589824,27778048,0.2784,0.2878,0,True,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,MLA_SHARD,mla.layer-91.p8.worker-04,8,4,0.4642,0.4489920139312744,0.4642,0.015207986068725587,15,27188224,589824,27778048,0.2784,0.2878,0,True,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,MLA_SHARD,mla.layer-91.p8.worker-05,8,4,0.4643,0.45232000946998596,0.4643,0.011979990530014029,15,27188224,589824,27778048,0.2784,0.2878,0,True,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,MLA_SHARD,mla.layer-91.p8.worker-06,8,4,0.463,0.4505600035190582,0.463,0.012439996480941795,15,27188224,589824,27778048,0.2784,0.2878,0,True,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,MLA_SHARD,mla.layer-91.p8.worker-07,8,4,0.4603,0.44863998889923096,0.4603,0.01166001110076903,15,27188224,589824,27778048,0.2784,0.2878,0,True,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,REDUCTION_CONTRIBUTION,layer-91.attention.reducer,8,4,0.1348,0.1130559965968132,0.1348,0.0217440034031868,8,0,0,0,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,PROJECTION_SHARD,latent-down.layer-91.worker-00,8,4,0.0834,0.06224000081419945,0.0834,0.021159999185800554,1,1806336,0,1806336,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,PROJECTION_SHARD,latent-down.layer-91.worker-01,8,4,0.0871,0.0663359984755516,0.0871,0.02076400152444839,1,1806336,0,1806336,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,PROJECTION_SHARD,latent-down.layer-91.worker-02,8,4,0.0831,0.06230400130152702,0.0831,0.02079599869847297,1,1806336,0,1806336,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,PROJECTION_SHARD,latent-down.layer-91.worker-03,8,4,0.0827,0.06191999837756157,0.0827,0.020780001622438427,1,1806336,0,1806336,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,PROJECTION_SHARD,latent-down.layer-91.worker-04,8,4,0.0824,0.06176000088453293,0.0824,0.020639999115467073,1,1806336,0,1806336,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,PROJECTION_SHARD,latent-down.layer-91.worker-05,8,4,0.0823,0.0615679994225502,0.0823,0.020732000577449797,1,1806336,0,1806336,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,PROJECTION_SHARD,latent-down.layer-91.worker-06,8,4,0.0828,0.062144000083208084,0.0828,0.020655999916791914,1,1806336,0,1806336,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,PROJECTION_SHARD,latent-down.layer-91.worker-07,8,4,0.0829,0.062144000083208084,0.0829,0.020755999916791917,1,1806336,0,1806336,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,EXPERT_STRIPE,layer-91.expert-bank.worker-00,8,4,0.6318,0.5436800122261047,0.6318,0.08811998777389529,2,1965293568,0,1965293568,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,EXPERT_STRIPE,layer-91.expert-bank.worker-01,8,4,0.6166,0.5428479909896851,0.6166,0.07375200901031498,2,1965293568,0,1965293568,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,EXPERT_STRIPE,layer-91.expert-bank.worker-02,8,4,0.6098,0.5424000024795532,0.6098,0.06739999752044679,2,1965293568,0,1965293568,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,EXPERT_STRIPE,layer-91.expert-bank.worker-03,8,4,0.6123,0.5427200198173523,0.6123,0.06957998018264766,2,1965293568,0,1965293568,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,EXPERT_STRIPE,layer-91.expert-bank.worker-04,8,4,0.6063,0.5422400236129761,0.6063,0.06405997638702388,2,1965293568,0,1965293568,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,EXPERT_STRIPE,layer-91.expert-bank.worker-05,8,4,0.6043,0.5410559773445129,0.6043,0.06324402265548701,2,1965293568,0,1965293568,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,EXPERT_STRIPE,layer-91.expert-bank.worker-06,8,4,0.6026,0.5412799715995789,0.6026,0.06132002840042117,2,1965293568,0,1965293568,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,EXPERT_STRIPE,layer-91.expert-bank.worker-07,8,4,0.6031,0.5417600274085999,0.6031,0.061339972591400116,2,1965293568,0,1965293568,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,REDUCTION_CONTRIBUTION,layer-91.expert_stripe_bank.reducer,8,4,0.129,0.11692799627780914,0.129,0.01207200372219086,8,0,0,0,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,PROJECTION_SHARD,layer-91.latent_up_projection_stripe.worker-00,8,4,0.0811,0.07231999933719635,0.0811,0.008780000662803655,1,1806336,0,1806336,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,PROJECTION_SHARD,layer-91.latent_up_projection_stripe.worker-01,8,4,0.0801,0.07135999947786331,0.0801,0.008740000522136693,1,1806336,0,1806336,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,PROJECTION_SHARD,layer-91.latent_up_projection_stripe.worker-02,8,4,0.0796,0.07132799923419952,0.0796,0.00827200076580048,1,1806336,0,1806336,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,PROJECTION_SHARD,layer-91.latent_up_projection_stripe.worker-03,8,4,0.079,0.07062400132417679,0.079,0.008375998675823212,1,1806336,0,1806336,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,PROJECTION_SHARD,layer-91.latent_up_projection_stripe.worker-04,8,4,0.0788,0.07046400010585785,0.0788,0.008335999894142146,1,1806336,0,1806336,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,PROJECTION_SHARD,layer-91.latent_up_projection_stripe.worker-05,8,4,0.079,0.07068800181150436,0.079,0.008311998188495637,1,1806336,0,1806336,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,PROJECTION_SHARD,layer-91.latent_up_projection_stripe.worker-06,8,4,0.0791,0.07072000205516815,0.0791,0.008379997944831852,1,1806336,0,1806336,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,PROJECTION_SHARD,layer-91.latent_up_projection_stripe.worker-07,8,4,0.0792,0.07081600278615952,0.0792,0.008383997213840491,1,1806336,0,1806336,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,REDUCTION_CONTRIBUTION,layer-91.latent_up_projection_stripe.reducer,8,4,0.1018,0.09020800143480301,0.1018,0.011591998565196993,8,0,0,0,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,SHARED_EXPERT_SHARD,layer-91.shared_expert_stripe.worker-00,8,4,0.201,0.17958399653434753,0.201,0.021416003465652478,1,9289728,0,9289728,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,SHARED_EXPERT_SHARD,layer-91.shared_expert_stripe.worker-01,8,4,0.2152,0.19439999759197235,0.2152,0.02080000240802765,1,9289728,0,9289728,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,SHARED_EXPERT_SHARD,layer-91.shared_expert_stripe.worker-02,8,4,0.1981,0.17696000635623932,0.1981,0.02113999364376068,1,9289728,0,9289728,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,SHARED_EXPERT_SHARD,layer-91.shared_expert_stripe.worker-03,8,4,0.2108,0.19072000682353973,0.2108,0.020079993176460254,1,9289728,0,9289728,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,SHARED_EXPERT_SHARD,layer-91.shared_expert_stripe.worker-04,8,4,0.1991,0.17820799350738525,0.1991,0.020892006492614745,1,9289728,0,9289728,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,SHARED_EXPERT_SHARD,layer-91.shared_expert_stripe.worker-05,8,4,0.199,0.17817600071430206,0.199,0.020823999285697947,1,9289728,0,9289728,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,SHARED_EXPERT_SHARD,layer-91.shared_expert_stripe.worker-06,8,4,0.2158,0.19472000002861023,0.2158,0.021079999971389762,1,9289728,0,9289728,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,SHARED_EXPERT_SHARD,layer-91.shared_expert_stripe.worker-07,8,4,0.1994,0.17846399545669556,0.1994,0.020936004543304437,1,9289728,0,9289728,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,REDUCTION_CONTRIBUTION,layer-91.shared_expert_stripe.reducer,8,4,0.1133,0.1035199984908104,0.1133,0.009780001509189604,8,0,0,0,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,REDUCTION_CONTRIBUTION,layer-91.routed_shared.reducer,8,4,0.0405,0.029055999591946602,0.0405,0.0114440004080534,2,0,0,0,0.2784,0.2878,0,False,PASS,4.121562564936522e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,91,Gated_MLA,COMPLETE_SHARDED_LAYER_DAG,single-gpu-ordered-replay,8,4,34.466,,34.466,,196,,,18183946240,0.2784,0.2878,0,True,PASS,4.121562564936522e-08,True,True,True,True,resident ordered complete sharded K3 layer DAG
