layer,layer_type,group_index,rows,sample_index,cuda_ms,input_copy_ms,output_copy_ms,outer_elapsed_ms,checkpoint_reads_in_timed_region,finite
89,KDA,7,1,95,0.9039679765701294,0.0171,0.0289,0.9887,0,True
89,KDA,7,1,96,0.9047039747238159,0.0188,0.0287,0.9934,0,True
89,KDA,7,1,97,0.9228159785270691,0.0146,0.0277,1.0074,0,True
89,KDA,7,1,98,0.9151359796524048,0.0159,0.0291,1.0062,0,True
89,KDA,7,1,99,0.9060479998588562,0.0207,0.0298,1.0095,0,True
89,KDA,7,1,100,1.34716796875,0.0199,0.0287,1.4535,0,True
89,KDA,7,1,101,0.9110720157623291,0.014,0.0277,0.9999,0,True
89,KDA,7,1,102,0.9035199880599976,0.0155,0.029,0.9875,0,True
89,KDA,7,1,103,0.902239978313446,0.0144,0.0291,0.9886,0,True
89,KDA,7,1,104,0.9064639806747437,0.0241,0.0291,1.0068,0,True
89,KDA,7,1,105,0.9048960208892822,0.018,0.0286,0.9945,0,True
89,KDA,7,1,106,0.9032959938049316,0.0162,0.0283,0.9862,0,True
89,KDA,7,1,107,0.9035519957542419,0.0181,0.0284,0.9923,0,True
89,KDA,7,1,108,0.9055359959602356,0.0158,0.0276,0.9884,0,True
89,KDA,7,1,109,0.923583984375,0.0219,0.0287,1.0178,0,True
89,KDA,7,1,110,0.9040639996528625,0.0182,0.0287,0.9958,0,True
89,KDA,7,1,111,0.9038079977035522,0.0173,0.0292,0.9944,0,True
89,KDA,7,1,112,0.9049919843673706,0.0216,0.0287,1.0043,0,True
89,KDA,7,1,113,0.9069120287895203,0.015,0.0267,0.9994,0,True
89,KDA,7,1,114,1.3379199504852295,0.0144,0.0319,1.4269,0,True
89,KDA,7,1,115,0.9228799939155579,0.0154,0.0288,1.0027,0,True
89,KDA,7,1,116,0.9040319919586182,0.0194,0.0293,1.0036,0,True
89,KDA,7,1,117,0.9036800265312195,0.0162,0.0293,0.9878,0,True
89,KDA,7,1,118,0.9025599956512451,0.0153,0.0286,0.9801,0,True
89,KDA,7,1,119,0.9029120206832886,0.0157,0.0279,0.9805,0,True
89,KDA,7,1,120,0.9036800265312195,0.0147,0.0292,0.9818,0,True
89,KDA,7,1,121,0.9142400026321411,0.0146,0.0303,0.9923,0,True
89,KDA,7,1,122,0.9192000031471252,0.0142,0.029,0.9963,0,True
89,KDA,7,1,123,0.902944028377533,0.0154,0.0292,0.9862,0,True
89,KDA,7,1,124,0.9132159948348999,0.0163,0.0281,0.9935,0,True
89,KDA,7,1,125,0.9171839952468872,0.015,0.0284,0.9951,0,True
89,KDA,7,1,126,0.9046400189399719,0.0161,0.0607,1.0586,0,True
89,KDA,7,1,127,0.9135040044784546,0.0265,0.0295,1.0395,0,True
89,KDA,7,1,128,0.9029759764671326,0.0184,0.0666,1.0704,0,True
89,KDA,7,1,129,0.9128959774971008,0.0275,0.0296,1.0343,0,True
89,KDA,7,1,130,1.317855954170227,0.015,0.0306,1.4073,0,True
89,KDA,7,1,131,0.9158080220222473,0.0162,0.0293,0.9977,0,True
89,KDA,7,1,132,0.901856005191803,0.0157,0.0291,0.9848,0,True
89,KDA,7,1,133,0.9053440093994141,0.0141,0.0284,0.9871,0,True
89,KDA,7,1,134,0.9149119853973389,0.013,0.0288,0.9898,0,True
89,KDA,7,1,135,0.9044479727745056,0.0149,0.0285,0.9845,0,True
89,KDA,7,1,136,0.9126719832420349,0.0156,0.029,0.9904,0,True
89,KDA,7,1,137,0.9035199880599976,0.0151,0.0286,0.9828,0,True
89,KDA,7,1,138,0.9028800129890442,0.0152,0.0293,0.9822,0,True
89,KDA,7,1,139,0.9028800129890442,0.0164,0.0287,0.9859,0,True
89,KDA,7,1,140,0.9016000032424927,0.0151,0.0304,0.988,0,True
89,KDA,7,1,141,0.9190400242805481,0.0193,0.0284,1.0174,0,True
89,KDA,7,1,142,0.9047999978065491,0.0183,0.029,1.002,0,True
89,KDA,7,1,143,0.9046400189399719,0.0192,0.0287,1.0021,0,True
89,KDA,7,1,144,0.9143679738044739,0.0178,0.0316,1.0075,0,True
89,KDA,7,1,145,0.9032639861106873,0.0144,0.0285,1.0067,0,True
89,KDA,7,1,146,1.325760006904602,0.0184,0.0297,1.4163,0,True
89,KDA,7,1,147,0.9124799966812134,0.0154,0.0284,0.9928,0,True
89,KDA,7,1,148,0.9123839735984802,0.0152,0.0285,0.9926,0,True
89,KDA,7,1,149,0.9028159976005554,0.016,0.0308,0.9836,0,True
89,KDA,7,1,150,0.9023039937019348,0.0149,0.0286,0.9882,0,True
89,KDA,7,1,151,0.904416024684906,0.016,0.0296,1.0002,0,True
89,KDA,7,1,152,0.90665602684021,0.0151,0.0286,0.9871,0,True
89,KDA,7,1,153,0.920960009098053,0.0156,0.0292,1.0013,0,True
89,KDA,7,1,154,0.9140480160713196,0.0165,0.0312,0.9954,0,True
89,KDA,7,1,155,0.9030399918556213,0.0127,0.0286,0.9791,0,True
89,KDA,7,1,156,0.9053440093994141,0.016,0.0283,0.9901,0,True
89,KDA,7,1,157,0.9031040072441101,0.0181,0.0311,1.0032,0,True
89,KDA,7,1,158,0.9067839980125427,0.0154,0.0283,1.0005,0,True
89,KDA,7,1,159,0.9032319784164429,0.0155,0.0301,0.9856,0,True
89,KDA,7,1,160,0.9113280177116394,0.0134,0.0303,0.9894,0,True
89,KDA,7,1,161,0.9020159840583801,0.0163,0.0287,0.9813,0,True
89,KDA,7,1,162,0.9137600064277649,0.0121,0.0284,0.9967,0,True
89,KDA,7,1,163,0.9036160111427307,0.0178,0.0281,0.9976,0,True
89,KDA,7,1,164,1.2874560356140137,0.0151,0.0308,1.3822,0,True
89,KDA,7,1,165,0.9412479996681213,0.0182,0.0303,1.0314,0,True
89,KDA,7,1,166,0.9202240109443665,0.0145,0.0285,0.9949,0,True
89,KDA,7,1,167,0.9039360284805298,0.0154,0.0295,0.9846,0,True
89,KDA,7,1,168,0.9048640131950378,0.016,0.0312,0.9909,0,True
89,KDA,7,1,169,0.9138240218162537,0.0137,0.0282,0.992,0,True
89,KDA,7,1,170,0.9031040072441101,0.0126,0.0282,0.9772,0,True
89,KDA,7,1,171,0.9036160111427307,0.0179,0.0283,0.984,0,True
89,KDA,7,1,172,0.9013760089874268,0.0153,0.0636,1.0672,0,True
89,KDA,7,1,173,0.9127359986305237,0.0324,0.0296,1.061,0,True
89,KDA,7,1,174,0.9073920249938965,0.018,0.0285,1.0069,0,True
89,KDA,7,1,175,0.9037759900093079,0.0174,0.0289,0.9919,0,True
89,KDA,7,1,176,0.9039360284805298,0.0173,0.0294,0.9912,0,True
89,KDA,7,1,177,0.9048640131950378,0.0189,0.0281,0.9969,0,True
89,KDA,7,1,178,0.9046400189399719,0.024,0.0289,1.0064,0,True
89,KDA,7,1,179,1.3258880376815796,0.0152,0.0308,1.4134,0,True
89,KDA,7,1,180,0.9048960208892822,0.0162,0.0295,0.986,0,True
89,KDA,7,1,181,0.9134719967842102,0.0151,0.0312,1.0045,0,True
89,KDA,7,1,182,0.9321280121803284,0.0255,0.0292,1.0366,0,True
89,KDA,7,1,183,0.9043520092964172,0.0198,0.0283,0.9945,0,True
89,KDA,7,1,184,0.9037439823150635,0.017,0.0284,0.9861,0,True
89,KDA,7,1,185,0.9036480188369751,0.0146,0.0274,0.981,0,True
89,KDA,7,1,186,0.901856005191803,0.0291,0.027,0.9952,0,True
89,KDA,7,1,187,0.9180480241775513,0.016,0.0271,1.0043,0,True
89,KDA,7,1,188,0.9027519822120667,0.0178,0.0287,0.9885,0,True
89,KDA,7,1,189,0.9037439823150635,0.0158,0.0274,0.9864,0,True
89,KDA,7,1,190,0.9036160111427307,0.015,0.0277,0.9869,0,True
89,KDA,7,1,191,0.9022719860076904,0.0306,0.0275,0.9955,0,True
89,KDA,7,1,192,0.9030399918556213,0.0115,0.0291,0.9789,0,True
89,KDA,7,1,193,0.9021120071411133,0.078,0.0279,1.0453,0,True
89,KDA,7,1,194,1.2349120378494263,0.0153,0.0293,1.3229,0,True
89,KDA,7,1,195,0.9214400053024292,0.0163,0.0291,1.0071,0,True
89,KDA,7,1,196,0.9014719724655151,0.0152,0.0288,0.9802,0,True
89,KDA,7,1,197,0.9041280150413513,0.017,0.029,0.9889,0,True
89,KDA,7,1,198,0.9025920033454895,0.023,0.0292,0.992,0,True
89,KDA,7,1,199,0.9146559834480286,0.014,0.0285,0.9898,0,True
89,KDA,7,2,0,1.7661759853363037,0.0164,0.0307,1.8582,0,True
89,KDA,7,2,1,1.766592025756836,0.018,0.0299,1.8569,0,True
89,KDA,7,2,2,1.767583966255188,0.018,0.0318,1.8612,0,True
89,KDA,7,2,3,2.1109440326690674,0.0167,0.0321,2.2034,0,True
89,KDA,7,2,4,1.7654720544815063,0.0169,0.0312,1.8546,0,True
89,KDA,7,2,5,1.7653119564056396,0.0187,0.0734,1.9406,0,True
89,KDA,7,2,6,1.7681280374526978,0.0504,0.0293,1.9331,0,True
89,KDA,7,2,7,1.7654399871826172,0.0217,0.0287,1.872,0,True
89,KDA,7,2,8,1.775871992111206,0.0201,0.0304,1.8999,0,True
89,KDA,7,2,9,1.7919360399246216,0.0186,0.0299,1.8915,0,True
89,KDA,7,2,10,1.7749760150909424,0.0169,0.0303,1.8704,0,True
89,KDA,7,2,11,2.03222393989563,0.0189,0.0299,2.1291,0,True
89,KDA,7,2,12,1.80131196975708,0.0181,0.0341,1.9082,0,True
89,KDA,7,2,13,1.7728639841079712,0.0274,0.0747,1.9855,0,True
89,KDA,7,2,14,1.7991679906845093,0.0571,0.0556,2.0387,0,True
89,KDA,7,2,15,1.778432011604309,0.0261,0.0348,1.9171,0,True
89,KDA,7,2,16,1.7786240577697754,0.017,0.0307,1.8768,0,True
89,KDA,7,2,17,1.79203200340271,0.0223,0.0287,1.8881,0,True
89,KDA,7,2,18,1.773792028427124,0.0176,0.0327,1.877,0,True
89,KDA,7,2,19,1.7791680097579956,0.0267,0.0295,1.8957,0,True
89,KDA,7,2,20,2.1470398902893066,0.0161,0.0327,2.2514,0,True
89,KDA,7,2,21,1.7782080173492432,0.0178,0.0444,1.9137,0,True
89,KDA,7,2,22,1.778175950050354,0.0212,0.0318,1.8923,0,True
89,KDA,7,2,23,1.7759679555892944,0.0168,0.0298,1.872,0,True
89,KDA,7,2,24,1.7951359748840332,0.018,0.0304,1.8901,0,True
89,KDA,7,2,25,1.7766720056533813,0.0183,0.0303,1.8687,0,True
89,KDA,7,2,26,1.7749760150909424,0.018,0.0313,1.8684,0,True
89,KDA,7,2,27,1.773695945739746,0.0153,0.0308,1.8745,0,True
89,KDA,7,2,28,2.1008639335632324,0.0189,0.0357,2.2228,0,True
89,KDA,7,2,29,1.7804800271987915,0.0178,0.077,1.9839,0,True
89,KDA,7,2,30,1.7987200021743774,0.0488,0.0577,2.0204,0,True
89,KDA,7,2,31,1.7803839445114136,0.0262,0.0311,1.9151,0,True
89,KDA,7,2,32,1.7735040187835693,0.019,0.0328,1.8719,0,True
89,KDA,7,2,33,1.7725119590759277,0.0191,0.0309,1.8678,0,True
89,KDA,7,2,34,1.792191982269287,0.0183,0.0297,1.8831,0,True
89,KDA,7,2,35,1.77183997631073,0.018,0.0292,1.8617,0,True
89,KDA,7,2,36,1.776576042175293,0.018,0.0316,1.8682,0,True
89,KDA,7,2,37,1.773568034172058,0.0161,0.0294,1.8665,0,True
89,KDA,7,2,38,2.177216053009033,0.1,0.0641,2.4526,0,True
89,KDA,7,2,39,1.7806719541549683,0.0265,0.0304,1.9182,0,True
89,KDA,7,2,40,1.7715200185775757,0.0193,0.0304,1.8788,0,True
89,KDA,7,2,41,1.7718720436096191,0.0181,0.0308,1.8643,0,True
89,KDA,7,2,42,1.7715200185775757,0.0184,0.0306,1.8657,0,True
89,KDA,7,2,43,1.7920960187911987,0.0184,0.0318,1.8879,0,True
89,KDA,7,2,44,1.7723840475082397,0.0186,0.031,1.8638,0,True
89,KDA,7,2,45,2.1186881065368652,0.0167,0.0296,2.2147,0,True
89,KDA,7,2,46,1.7788480520248413,0.0178,0.0309,1.8833,0,True
89,KDA,7,2,47,1.7748160362243652,0.0164,0.0298,1.8681,0,True
89,KDA,7,2,48,1.7757439613342285,0.0167,0.0301,1.8639,0,True
89,KDA,7,2,49,1.7763839960098267,0.0173,0.0309,1.8652,0,True
89,KDA,7,2,50,1.795456051826477,0.0178,0.0317,1.886,0,True
89,KDA,7,2,51,1.772063970565796,0.0176,0.0298,1.8677,0,True
89,KDA,7,2,52,1.7726720571517944,0.0177,0.0302,1.8653,0,True
89,KDA,7,2,53,1.7776639461517334,0.0183,0.0307,1.8666,0,True
89,KDA,7,2,54,2.1618878841400146,0.0128,0.062,2.3248,0,True
89,KDA,7,2,55,1.779360055923462,0.0284,0.0304,1.9165,0,True
89,KDA,7,2,56,1.7942719459533691,0.0183,0.0305,1.8911,0,True
89,KDA,7,2,57,1.7911039590835571,0.0182,0.0307,1.8869,0,True
89,KDA,7,2,58,1.7741119861602783,0.0183,0.0312,1.8667,0,True
89,KDA,7,2,59,1.774623990058899,0.0166,0.03,1.8639,0,True
89,KDA,7,2,60,1.772704005241394,0.0178,0.0299,1.8614,0,True
89,KDA,7,2,61,1.7736320495605469,0.0125,0.032,1.8618,0,True
89,KDA,7,2,62,1.7729920148849487,0.0169,0.0794,1.9651,0,True
89,KDA,7,2,63,2.175935983657837,0.1049,0.0396,2.4275,0,True
89,KDA,7,2,64,1.7743040323257446,0.0236,0.032,1.9096,0,True
89,KDA,7,2,65,1.7729920148849487,0.0197,0.0309,1.8765,0,True
89,KDA,7,2,66,1.7912960052490234,0.0195,0.0304,1.8886,0,True
89,KDA,7,2,67,1.7741119861602783,0.0182,0.0313,1.8695,0,True
89,KDA,7,2,68,1.7727999687194824,0.0189,0.0303,1.8669,0,True
89,KDA,7,2,69,1.7722560167312622,0.0188,0.0292,1.8658,0,True
89,KDA,7,2,70,1.7722879648208618,0.0159,0.0307,1.8692,0,True
89,KDA,7,2,71,1.7738879919052124,0.0165,0.0301,1.8677,0,True
89,KDA,7,2,72,1.7729599475860596,0.0166,0.0294,1.8683,0,True
89,KDA,7,2,73,2.1549439430236816,0.0175,0.0373,2.2723,0,True
89,KDA,7,2,74,1.7755839824676514,0.029,0.0316,1.8992,0,True
89,KDA,7,2,75,1.7932480573654175,0.0209,0.0305,1.8974,0,True
89,KDA,7,2,76,1.7730560302734375,0.019,0.0295,1.8699,0,True
89,KDA,7,2,77,1.7764480113983154,0.0197,0.0577,1.9334,0,True
89,KDA,7,2,78,1.7791999578475952,0.0257,0.0305,1.9079,0,True
89,KDA,7,2,79,1.7732160091400146,0.0189,0.0302,1.8744,0,True
89,KDA,7,2,80,1.7739520072937012,0.0197,0.0327,1.8823,0,True
89,KDA,7,2,81,2.1557440757751465,0.0203,0.0291,2.2874,0,True
89,KDA,7,2,82,1.7746880054473877,0.0191,0.0316,1.8745,0,True
89,KDA,7,2,83,1.7728639841079712,0.0176,0.0303,1.862,0,True
89,KDA,7,2,84,1.7724159955978394,0.0182,0.0313,1.8626,0,True
89,KDA,7,2,85,1.7713919878005981,0.0183,0.0847,1.9935,0,True
89,KDA,7,2,86,1.7806400060653687,0.0312,0.0659,2.0165,0,True
89,KDA,7,2,87,1.7787840366363525,0.0286,0.0308,1.9262,0,True
89,KDA,7,2,88,2.1098880767822266,0.0133,0.0316,2.2047,0,True
89,KDA,7,2,89,1.7988159656524658,0.0193,0.0302,1.8942,0,True
89,KDA,7,2,90,1.772447943687439,0.0181,0.0328,1.8759,0,True
89,KDA,7,2,91,1.7710720300674438,0.0271,0.0312,1.892,0,True
89,KDA,7,2,92,1.7934399843215942,0.0198,0.0302,1.8962,0,True
89,KDA,7,2,93,1.79312002658844,0.0192,0.0299,1.8965,0,True
89,KDA,7,2,94,1.773311972618103,0.0171,0.0306,1.8725,0,True
89,KDA,7,2,95,1.77510404586792,0.0378,0.0301,1.8863,0,True
89,KDA,7,2,96,1.7754240036010742,0.018,0.0276,1.8669,0,True
89,KDA,7,2,97,1.7774720191955566,0.1191,0.0304,1.977,0,True
89,KDA,7,2,98,1.773311972618103,0.0159,0.0301,1.8653,0,True
89,KDA,7,2,99,1.7905280590057373,0.02,0.0302,1.8829,0,True
89,KDA,7,2,100,1.7731839418411255,0.0184,0.0315,1.8645,0,True
89,KDA,7,2,101,1.7724800109863281,0.018,0.0716,1.9518,0,True
89,KDA,7,2,102,1.7810239791870117,0.027,0.0893,2.0288,0,True
89,KDA,7,2,103,1.7816959619522095,0.0293,0.0316,1.932,0,True
89,KDA,7,2,104,1.7706559896469116,0.0202,0.0319,1.8768,0,True
89,KDA,7,2,105,2.1250240802764893,0.0185,0.0307,2.2268,0,True
89,KDA,7,2,106,1.7866239547729492,0.0184,0.0349,1.8997,0,True
89,KDA,7,2,107,1.7778879404067993,0.0278,0.0302,1.9101,0,True
89,KDA,7,2,108,1.7732479572296143,0.0193,0.0309,1.8867,0,True
89,KDA,7,2,109,1.796288013458252,0.0187,0.0308,1.8956,0,True
89,KDA,7,2,110,1.7775360345840454,0.0179,0.031,1.8697,0,True
89,KDA,7,2,111,1.7941759824752808,0.0176,0.0301,1.8831,0,True
89,KDA,7,2,112,1.7912960052490234,0.0177,0.0296,1.888,0,True
89,KDA,7,2,113,1.793727993965149,0.031,0.0291,1.9163,0,True
89,KDA,7,2,114,2.182176113128662,0.0169,0.0314,2.286,0,True
89,KDA,7,2,115,1.8119679689407349,0.0183,0.0315,1.909,0,True
89,KDA,7,2,116,1.792415976524353,0.0181,0.0306,1.8868,0,True
89,KDA,7,2,117,1.7920639514923096,0.0186,0.0937,2.0181,0,True
89,KDA,7,2,118,1.8138560056686401,0.0574,0.0431,2.039,0,True
89,KDA,7,2,119,1.797984004020691,0.0273,0.0307,1.9316,0,True
89,KDA,7,2,120,1.8139519691467285,0.0177,0.0309,1.9098,0,True
89,KDA,7,2,121,1.8037439584732056,0.0222,0.0304,1.9001,0,True
89,KDA,7,2,122,2.168800115585327,0.0182,0.031,2.2663,0,True
89,KDA,7,2,123,1.791648030281067,0.0133,0.0305,1.8773,0,True
89,KDA,7,2,124,1.7916159629821777,0.0172,0.0303,1.8796,0,True
89,KDA,7,2,125,1.7906880378723145,0.0183,0.0743,1.9769,0,True
89,KDA,7,2,126,1.8137600421905518,0.052,0.0474,2.0259,0,True
89,KDA,7,2,127,1.7956160306930542,0.0249,0.0308,1.9251,0,True
89,KDA,7,2,128,1.791200041770935,0.0169,0.0306,1.8846,0,True
89,KDA,7,2,129,1.8097599744796753,0.0201,0.0326,1.9072,0,True
89,KDA,7,2,130,1.7930560111999512,0.0165,0.0344,1.9015,0,True
89,KDA,7,2,131,1.7923200130462646,0.0269,0.0368,1.9299,0,True
89,KDA,7,2,132,2.2048959732055664,0.0204,0.0377,2.3327,0,True
89,KDA,7,2,133,1.7943040132522583,0.0202,0.0756,1.997,0,True
89,KDA,7,2,134,1.7984319925308228,0.0314,0.0697,2.0305,0,True
89,KDA,7,2,135,1.7997119426727295,0.0261,0.0313,1.9407,0,True
89,KDA,7,2,136,1.7912319898605347,0.0188,0.031,1.9129,0,True
89,KDA,7,2,137,1.7906240224838257,0.0184,0.0296,1.8825,0,True
89,KDA,7,2,138,1.790112018585205,0.0183,0.0327,1.8947,0,True
89,KDA,7,2,139,2.1867198944091797,0.0204,0.0387,2.3154,0,True
89,KDA,7,2,140,1.7968640327453613,0.0225,0.0574,1.9854,0,True
89,KDA,7,2,141,1.7996480464935303,0.0247,0.0618,1.9969,0,True
89,KDA,7,2,142,1.794592022895813,0.0221,0.0312,1.9253,0,True
89,KDA,7,2,143,1.8146239519119263,0.0181,0.0305,1.9104,0,True
89,KDA,7,2,144,1.8109439611434937,0.0195,0.0302,1.9053,0,True
89,KDA,7,2,145,1.7929600477218628,0.018,0.031,1.8857,0,True
89,KDA,7,2,146,1.7922240495681763,0.018,0.0305,1.8846,0,True
89,KDA,7,2,147,2.165503978729248,0.0183,0.0306,2.2575,0,True
89,KDA,7,2,148,1.7935999631881714,0.0164,0.0513,1.938,0,True
89,KDA,7,2,149,1.79420804977417,0.0299,0.0635,1.996,0,True
89,KDA,7,2,150,1.7947520017623901,0.0259,0.031,1.9304,0,True
89,KDA,7,2,151,1.7923200130462646,0.0174,0.0304,1.8906,0,True
89,KDA,7,2,152,1.8142720460891724,0.0199,0.0312,1.9097,0,True
89,KDA,7,2,153,1.79203200340271,0.0127,0.0316,1.8883,0,True
89,KDA,7,2,154,1.7902400493621826,0.028,0.0306,1.9083,0,True
89,KDA,7,2,155,1.8111679553985596,0.0186,0.0298,1.9111,0,True
89,KDA,7,2,156,2.1853439807891846,0.017,0.0679,2.3651,0,True
89,KDA,7,2,157,1.800063967704773,0.0301,0.0297,1.9505,0,True
89,KDA,7,2,158,1.7911360263824463,0.019,0.0702,1.976,0,True
89,KDA,7,2,159,1.7998720407485962,0.0248,0.0317,1.9387,0,True
89,KDA,7,2,160,1.7928639650344849,0.017,0.0638,1.9523,0,True
89,KDA,7,2,161,1.7951040267944336,0.0295,0.0303,1.9329,0,True
89,KDA,7,2,162,1.8065600395202637,0.0208,0.0304,1.9114,0,True
89,KDA,7,2,163,1.7918399572372437,0.0195,0.0313,1.8914,0,True
89,KDA,7,2,164,2.146591901779175,0.0149,0.0301,2.2425,0,True
89,KDA,7,2,165,1.7946879863739014,0.017,0.0357,1.9092,0,True
89,KDA,7,2,166,1.793280005455017,0.0282,0.0308,1.9126,0,True
89,KDA,7,2,167,1.814687967300415,0.02,0.0305,1.9186,0,True
89,KDA,7,2,168,1.7917120456695557,0.0181,0.0311,1.8903,0,True
89,KDA,7,2,169,1.7967679500579834,0.0367,0.0307,1.9403,0,True
89,KDA,7,2,170,1.8100160360336304,0.0202,0.0308,1.9099,0,True
89,KDA,7,2,171,1.7906559705734253,0.0197,0.0588,1.9472,0,True
89,KDA,7,2,172,1.7987840175628662,0.024,0.0346,1.9413,0,True
89,KDA,7,2,173,2.1504321098327637,0.0211,0.0387,2.2925,0,True
89,KDA,7,2,174,1.7987840175628662,0.0214,0.0305,1.9197,0,True
89,KDA,7,2,175,1.7923200130462646,0.0187,0.0303,1.9157,0,True
89,KDA,7,2,176,1.7907520532608032,0.0181,0.0307,1.8833,0,True
89,KDA,7,2,177,1.7918720245361328,0.0184,0.0298,1.8837,0,True
89,KDA,7,2,178,1.7936960458755493,0.0168,0.0297,1.8832,0,True
89,KDA,7,2,179,1.7942399978637695,0.0173,0.0289,1.8897,0,True
89,KDA,7,2,180,1.793887972831726,0.0184,0.0315,1.8955,0,True
89,KDA,7,2,181,2.176608085632324,0.0168,0.0301,2.2743,0,True
89,KDA,7,2,182,1.7969919443130493,0.0185,0.0323,1.9024,0,True
89,KDA,7,2,183,1.7944320440292358,0.0173,0.0312,1.8936,0,True
89,KDA,7,2,184,1.7904640436172485,0.0178,0.0309,1.88,0,True
89,KDA,7,2,185,1.7947520017623901,0.018,0.0329,1.8967,0,True
89,KDA,7,2,186,1.7946239709854126,0.029,0.0315,1.9205,0,True
89,KDA,7,2,187,1.8142399787902832,0.0206,0.0422,1.9483,0,True
89,KDA,7,2,188,1.793727993965149,0.0194,0.0316,1.9035,0,True
89,KDA,7,2,189,2.122528076171875,0.0126,0.0307,2.2118,0,True
89,KDA,7,2,190,1.79420804977417,0.0161,0.0311,1.8984,0,True
89,KDA,7,2,191,1.7938239574432373,0.0257,0.0315,1.9119,0,True
89,KDA,7,2,192,1.812127947807312,0.0196,0.031,1.911,0,True
89,KDA,7,2,193,1.8177599906921387,0.0174,0.0315,1.9107,0,True
89,KDA,7,2,194,1.7939200401306152,0.0179,0.0311,1.8889,0,True
89,KDA,7,2,195,1.7939200401306152,0.0178,0.0807,2.0052,0,True
89,KDA,7,2,196,1.802016019821167,0.0311,0.031,1.9612,0,True
89,KDA,7,2,197,1.8116159439086914,0.02,0.0295,1.9103,0,True
89,KDA,7,2,198,2.187839984893799,0.0179,0.029,2.2933,0,True
89,KDA,7,2,199,1.8142080307006836,0.0187,0.0305,1.9099,0,True
89,KDA,7,4,0,3.4960639476776123,0.029,0.0351,3.6521,0,True
89,KDA,7,4,1,3.87280011177063,0.0234,0.0425,4.026,0,True
89,KDA,7,4,2,3.4897279739379883,0.0307,0.0351,3.6381,0,True
89,KDA,7,4,3,3.487135887145996,0.0206,0.0524,3.6535,0,True
89,KDA,7,4,4,3.49564790725708,0.0253,0.0338,3.6344,0,True
89,KDA,7,4,5,3.850208044052124,0.0208,0.0353,3.9693,0,True
89,KDA,7,4,6,3.4933760166168213,0.0207,0.0363,3.611,0,True
89,KDA,7,4,7,3.4878718852996826,0.0188,0.0342,3.6013,0,True
89,KDA,7,4,8,3.4901440143585205,0.019,0.0342,3.6082,0,True
89,KDA,7,4,9,3.489856004714966,0.0187,0.0384,3.6206,0,True
89,KDA,7,4,10,3.886687994003296,0.0296,0.0487,4.0529,0,True
89,KDA,7,4,11,3.492799997329712,0.0256,0.056,3.6787,0,True
89,KDA,7,4,12,3.4967360496520996,0.0258,0.0322,3.6373,0,True
89,KDA,7,4,13,3.488095998764038,0.0204,0.034,3.6005,0,True
89,KDA,7,4,14,3.8973119258880615,0.0197,0.0341,4.0087,0,True
89,KDA,7,4,15,3.4868481159210205,0.018,0.0611,3.6656,0,True
89,KDA,7,4,16,3.4944000244140625,0.028,0.0699,3.7295,0,True
89,KDA,7,4,17,3.494784116744995,0.0265,0.034,3.6584,0,True
89,KDA,7,4,18,3.509216070175171,0.0194,0.0345,3.622,0,True
89,KDA,7,4,19,3.899359941482544,0.0205,0.0401,4.0337,0,True
89,KDA,7,4,20,3.491584062576294,0.0216,0.0351,3.6171,0,True
89,KDA,7,4,21,3.4883840084075928,0.0213,0.0335,3.6097,0,True
89,KDA,7,4,22,3.4921278953552246,0.0205,0.0332,3.6226,0,True
89,KDA,7,4,23,3.896575927734375,0.0209,0.1258,4.1504,0,True
89,KDA,7,4,24,3.4977920055389404,0.0375,0.0617,3.7562,0,True
89,KDA,7,4,25,3.4976000785827637,0.025,0.0349,3.6617,0,True
89,KDA,7,4,26,3.491424083709717,0.0184,0.0346,3.6061,0,True
89,KDA,7,4,27,3.828160047531128,0.019,0.0352,3.9449,0,True
89,KDA,7,4,28,3.4923200607299805,0.0177,0.0539,3.6528,0,True
89,KDA,7,4,29,3.495232105255127,0.0299,0.0356,3.6417,0,True
89,KDA,7,4,30,3.491328001022339,0.0346,0.0379,3.6388,0,True
89,KDA,7,4,31,3.4911680221557617,0.029,0.0351,3.6302,0,True
89,KDA,7,4,32,3.8980801105499268,0.0323,0.0616,4.0859,0,True
89,KDA,7,4,33,3.4961280822753906,0.0262,0.0334,3.6366,0,True
89,KDA,7,4,34,3.4904959201812744,0.0196,0.0345,3.6069,0,True
89,KDA,7,4,35,3.485919952392578,0.0147,0.0355,3.5918,0,True
89,KDA,7,4,36,3.489311933517456,0.0196,0.0332,3.6006,0,True
89,KDA,7,4,37,3.8848319053649902,0.0175,0.0363,4.0013,0,True
89,KDA,7,4,38,3.4892160892486572,0.0193,0.0384,3.6076,0,True
89,KDA,7,4,39,3.4896960258483887,0.0393,0.033,3.6231,0,True
89,KDA,7,4,40,3.4901440143585205,0.02,0.0822,3.7143,0,True
89,KDA,7,4,41,3.514400005340576,0.0504,0.0597,3.753,0,True
89,KDA,7,4,42,3.498528003692627,0.0266,0.0339,3.654,0,True
89,KDA,7,4,43,3.4875519275665283,0.0199,0.0329,3.597,0,True
89,KDA,7,4,44,3.490015983581543,0.0192,0.0358,3.5985,0,True
89,KDA,7,4,45,3.4965760707855225,0.0188,0.0311,3.6069,0,True
89,KDA,7,4,46,3.900991916656494,0.0186,0.0396,4.0306,0,True
89,KDA,7,4,47,3.491935968399048,0.0207,0.0366,3.6162,0,True
