split,candidate_id,candidate_type,degree,layer,layer_type,rows,sample_index,wall_ms,device_ms,finite_output,production_native_dispatch,timed_checkpoint_reads,resident_weights,resident_memory_bytes
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,70,3.6008,3.376352071762085,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,71,3.6087,3.3832321166992188,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,72,3.6695,3.4072000980377197,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,73,3.6483,3.4102718830108643,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,74,3.6029,3.3685760498046875,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,75,3.6306,3.4072320461273193,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,76,3.621,3.4039039611816406,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,77,3.6296,3.397536039352417,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,78,3.5934,3.3690240383148193,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,79,3.5872,3.368864059448242,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,80,3.6138,3.3817920684814453,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,81,3.6397,3.415616035461426,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,82,3.6409,3.3966081142425537,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,83,3.641,3.4129281044006348,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,84,3.6544,3.406048059463501,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,85,3.6518,3.422719955444336,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,86,3.8464,3.477247953414917,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,87,3.6754,3.4066240787506104,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,88,3.6147,3.387360095977783,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,89,3.6398,3.4100160598754883,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,90,3.6565,3.4252800941467285,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,91,3.6351,3.4048960208892822,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,92,3.6274,3.403424024581909,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,93,3.6216,3.402240037918091,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,94,3.7282,3.3816640377044678,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,95,3.7227,3.4357120990753174,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,96,3.6656,3.4069440364837646,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,97,3.6346,3.4167680740356445,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,98,3.6346,3.404031991958618,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,1,99,3.6922,3.4430720806121826,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,0,5.3284,5.003104209899902,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,1,5.3544,4.996831893920898,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,2,5.3995,5.076288223266602,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,3,5.6391,5.283360004425049,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,4,5.3558,5.032127857208252,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,5,5.5408,5.186304092407227,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,6,5.3734,5.036543846130371,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,7,5.3297,5.014463901519775,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,8,5.4229,5.116511821746826,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,9,5.369,5.036223888397217,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,10,5.5058,5.163360118865967,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,11,5.4322,5.112864017486572,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,12,5.3935,5.038943767547607,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,13,5.3088,4.994751930236816,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,14,5.4306,5.111008167266846,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,15,5.3566,5.027552127838135,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,16,5.3662,5.043231964111328,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,17,5.4048,5.088895797729492,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,18,5.3824,5.058559894561768,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,19,5.3972,5.039616107940674,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,20,5.4469,5.116767883300781,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,21,5.3922,5.058623790740967,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,22,5.3342,5.014688014984131,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,23,5.4825,5.150496006011963,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,24,5.3398,5.020224094390869,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,25,5.3727,5.058047771453857,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,26,5.4854,5.136223793029785,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,27,5.3471,5.027584075927734,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,28,5.3645,5.047776222229004,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,29,5.5536,5.218624114990234,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,30,5.3583,5.040607929229736,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,31,5.3949,5.0840959548950195,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,32,5.4501,5.14137601852417,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,33,5.3647,5.031455993652344,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,34,5.3677,5.066175937652588,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,35,5.4485,5.144832134246826,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,36,5.3687,5.069183826446533,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,37,9.7447,7.923711776733398,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,38,5.9109,5.424384117126465,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,39,5.387,5.05782413482666,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,40,5.7473,5.0641279220581055,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,41,5.4898,5.146111965179443,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,42,5.4601,5.118912220001221,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,43,5.3913,5.05782413482666,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,44,5.4319,5.109983921051025,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,45,5.3846,5.0647358894348145,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,46,5.3683,5.036416053771973,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,47,5.4952,5.131648063659668,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,48,5.4565,5.108767986297607,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,49,5.3721,5.031167984008789,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,50,5.4621,5.133855819702148,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,51,5.3646,5.0457282066345215,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,52,5.4006,5.077151775360107,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,53,5.5345,5.1629438400268555,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,54,5.4658,5.079967975616455,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,55,5.3931,5.065887928009033,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,56,5.45,5.123424053192139,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,57,5.4094,5.086976051330566,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,58,5.3665,5.051360130310059,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,59,5.4631,5.139711856842041,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,60,5.587,5.2570881843566895,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,61,5.4281,5.059040069580078,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,62,5.8105,5.483839988708496,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,63,5.3561,5.04585599899292,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,64,5.4132,5.101151943206787,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,65,5.4744,5.165567874908447,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,66,5.4016,5.0946879386901855,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,67,5.3837,5.083807945251465,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,68,5.6525,5.264480113983154,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,69,5.4768,5.122079849243164,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,70,6.7408,5.796224117279053,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,71,6.0396,5.515168190002441,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,72,5.4178,5.086175918579102,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,73,5.8144,5.409984111785889,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,74,5.9193,5.526591777801514,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,75,5.7125,5.3191680908203125,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,76,5.6463,5.271615982055664,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,77,5.4975,5.160639762878418,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,78,5.7579,5.428927898406982,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,79,5.3864,5.066400051116943,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,80,5.4969,5.175136089324951,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,81,5.4041,5.0726399421691895,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,82,5.4503,5.086463928222656,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,83,5.493,5.173503875732422,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,84,5.4528,5.100800037384033,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,85,5.4368,5.1030402183532715,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,86,5.4896,5.177152156829834,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,87,5.405,5.063968181610107,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,88,5.4369,5.116703987121582,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,89,5.5707,5.192927837371826,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,90,5.5355,5.170783996582031,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,91,5.4673,5.116384029388428,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,92,5.56,5.219552040100098,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,93,5.4403,5.112063884735107,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,94,5.4613,5.13267183303833,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,95,5.4754,5.148064136505127,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,96,5.4802,5.104447841644287,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,97,5.4472,5.122623920440674,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,98,5.5313,5.210239887237549,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,2,99,5.4323,5.118175983428955,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,0,7.7443,7.343135833740234,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,1,7.6236,7.231776237487793,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,2,7.8984,7.434368133544922,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,3,7.6995,7.287327766418457,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,4,7.7967,7.35807991027832,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,5,7.8282,7.415679931640625,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,6,8.239,7.503551959991455,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,7,8.1422,7.402304172515869,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,8,7.986,7.3823041915893555,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,9,7.8673,7.291296005249023,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,10,8.0836,7.420032024383545,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,11,8.0788,7.426688194274902,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,12,7.9414,7.349535942077637,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,13,7.8246,7.322368144989014,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,14,8.0849,7.572192192077637,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,15,7.9014,7.413280010223389,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,16,7.8326,7.347424030303955,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,17,7.9923,7.3853759765625,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,18,7.7705,7.291296005249023,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,19,7.862,7.397280216217041,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,20,7.9043,7.452672004699707,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,21,7.8265,7.371359825134277,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,22,7.8344,7.331488132476807,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,23,8.0775,7.464416027069092,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,24,8.1167,7.62611198425293,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,25,8.0218,7.536831855773926,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,26,8.0372,7.55398416519165,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,27,7.8141,7.340735912322998,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,28,7.7372,7.333087921142578,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,29,7.8432,7.431392192840576,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,30,7.882,7.44982385635376,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,31,8.2206,7.7802557945251465,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,32,7.8419,7.399072170257568,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,33,7.8084,7.407264232635498,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,34,7.7263,7.337471961975098,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,35,7.8689,7.472991943359375,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,36,7.7606,7.356959819793701,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,37,7.8181,7.366176128387451,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,38,7.8825,7.483871936798096,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,39,7.9189,7.470431804656982,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,40,8.1672,7.691232204437256,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,41,8.0791,7.642591953277588,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,42,7.7805,7.343135833740234,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,43,7.8218,7.428287982940674,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,44,7.8165,7.428256034851074,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,45,7.8365,7.442975997924805,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,46,7.8171,7.426432132720947,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,47,7.9567,7.512864112854004,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,48,7.8312,7.428671836853027,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,49,7.7896,7.397439956665039,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,50,7.8985,7.512639999389648,True,True,0,True,18249416704
calibration,layer-47:WHOLE_LAYER:p1,WHOLE_LAYER,1,47,GATED_MLA,4,51,7.8459,7.41868782043457,True,True,0,True,18249416704
