split,candidate_id,candidate_type,degree,layer,layer_type,rows,sample_index,wall_ms,finite_output,production_native_dispatch,timed_checkpoint_reads,resident_weights
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,3,26.7815,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,4,26.854,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,5,26.9003,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,6,26.7275,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,7,26.3954,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,8,26.426,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,9,26.7511,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,10,26.7281,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,11,26.4776,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,12,26.6357,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,13,26.4466,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,14,26.5163,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,15,26.7643,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,16,26.421,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,17,26.5665,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,18,26.8863,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,19,27.2144,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,20,26.9732,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,21,26.8652,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,22,27.1828,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,23,27.255,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,24,26.7527,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,25,27.7467,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,26,26.8835,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,27,26.5966,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,28,26.9355,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,29,26.5964,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,30,26.6844,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,31,26.5002,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,32,27.0553,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,33,26.5581,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,34,26.3953,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,35,26.3869,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,36,26.7376,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,37,26.3675,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,38,26.6362,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,39,26.4057,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,40,26.5614,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,41,26.2794,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,42,26.8977,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,43,26.7446,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,44,26.2795,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,45,27.0849,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,46,26.2942,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,47,26.3986,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,48,26.4342,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,49,26.5334,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,50,26.8469,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,51,26.748,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,52,27.1278,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,53,26.8687,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,54,26.9245,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,55,27.429,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,56,27.1382,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,57,27.4902,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,58,26.9145,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,59,27.107,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,60,27.0306,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,61,27.2612,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,62,26.8885,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,63,26.7298,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,64,26.8254,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,65,26.7223,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,66,26.357,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,67,26.4678,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,68,26.2787,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,69,27.1674,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,70,26.4326,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,71,26.6209,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,72,27.007,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,73,26.91,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,74,27.1223,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,75,26.7046,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,76,26.3461,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,77,26.8862,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,78,26.8082,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,79,26.4032,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,80,26.8328,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,81,27.1737,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,82,27.2544,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,83,26.9257,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,84,26.8403,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,85,27.1398,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,86,26.4132,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,87,26.4858,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,88,26.3885,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,89,26.2946,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,90,26.45,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,91,26.9693,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,92,26.5393,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,93,26.9097,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,94,26.5698,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,95,26.5084,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,96,27.5694,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,97,27.6698,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,98,27.2438,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,2,99,27.1575,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,0,34.342,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,1,34.0443,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,2,33.6792,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,3,33.7988,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,4,33.3831,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,5,33.7673,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,6,34.2523,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,7,33.7137,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,8,33.7563,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,9,33.3702,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,10,32.825,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,11,33.222,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,12,33.5878,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,13,33.1403,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,14,34.2036,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,15,33.8861,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,16,34.5005,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,17,33.8611,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,18,34.0625,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,19,34.4625,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,20,33.6564,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,21,34.209,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,22,35.3214,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,23,34.6196,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,24,34.1835,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,25,34.0679,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,26,33.6156,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,27,33.2237,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,28,33.2172,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,29,33.5672,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,30,33.3921,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,31,33.389,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,32,33.6567,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,33,33.4216,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,34,33.6424,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,35,34.1506,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,36,33.5028,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,37,33.263,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,38,33.6241,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,39,33.6806,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,40,33.7556,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,41,33.7578,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,42,33.6938,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,43,34.541,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,44,33.6978,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,45,32.9841,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,46,33.465,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,47,34.4646,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,48,34.5295,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,49,34.6963,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,50,34.8697,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,51,34.0849,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,52,33.7563,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,53,33.7622,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,54,33.7124,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,55,33.2328,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,56,33.4177,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,57,33.8387,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,58,34.2759,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,59,33.7074,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,60,33.2207,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,61,33.2399,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,62,33.2585,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,63,33.7907,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,64,33.5888,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,65,33.7951,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,66,33.4457,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,67,33.4411,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,68,33.6146,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,69,33.55,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,70,33.8303,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,71,34.2323,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,72,33.9804,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,73,33.7009,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,74,33.8784,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,75,33.9484,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,76,34.48,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,77,33.833,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,78,33.5735,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,79,33.519,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,80,34.2216,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,81,34.1218,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,82,35.18,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,83,34.6366,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,84,34.1646,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,85,34.2667,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,86,34.144,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,87,33.9278,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,88,33.3669,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,89,33.6939,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,90,33.6499,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,91,33.4438,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,92,33.6772,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,93,33.6997,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,94,33.7219,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,95,34.0594,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,96,33.7066,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,97,33.9894,True,True,0,True
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,98,33.8663,True,True,0,True
