inventory_id,layer_id,source_node_id,destination_node_id,objective_before,objective_after,relative_gain_percent,starting_candidate,relocation_iteration,accepted
coarse-friendly-03,11,coarse-008,coarse-000,4.793708973749823,4.888339298026325,1.9740523422405065,FROZEN_E,4,True
coarse-friendly-03,3,coarse-003,coarse-019,4.888339298026325,4.935954130097148,0.9740492459279215,FROZEN_E,5,True
coarse-friendly-03,7,coarse-004,coarse-003,4.935954130097148,4.968649653242883,0.6623951982530185,FROZEN_E,6,True
coarse-friendly-03,67,coarse-005,coarse-004,4.968649653242883,4.981465038434802,0.2579249109172954,FROZEN_E,7,True
coarse-friendly-03,88,coarse-029,coarse-015,4.981465038434802,4.987133953910021,0.11380016584439101,FROZEN_E,8,True
coarse-friendly-03,30,coarse-032,coarse-005,4.987133953910021,5.021153539178865,0.6821470123570927,FROZEN_E,9,True
coarse-friendly-03,21,coarse-022,coarse-008,5.021153539178865,5.029896548950388,0.17412352964918387,FROZEN_E,10,True
coarse-friendly-03,29,coarse-030,coarse-022,5.029896548950388,5.041700825861622,0.23468230005043722,FROZEN_E,11,True
coarse-friendly-03,25,coarse-028,coarse-029,5.041700825861622,5.046868969283298,0.10250793532144975,FROZEN_E,12,True
coarse-friendly-03,78,coarse-016,coarse-020,5.046868969283298,5.060046767013686,0.2611083784935131,FROZEN_E,13,True
coarse-friendly-03,6,coarse-009,coarse-016,5.060046767013686,5.11126521114701,1.0122128607034764,FROZEN_E,14,True
coarse-friendly-03,13,coarse-001,coarse-009,5.11126521114701,5.1507052959760795,0.7716305689451586,FROZEN_E,15,True
coarse-friendly-03,85,coarse-031,coarse-028,5.1507052959760795,5.161001869465793,0.1999060885459203,FROZEN_E,16,True
