inventory_id,family,cohort,arm,network_mode,concurrency,status,target_passes_measured,target_rows_measured,measurement_window_ms,target_rows_per_second,p50_pass_latency_ms,p95_pass_latency_ms,abstract_node_cost,rows_per_second_per_abstract_cost,network_bytes,network_bytes_per_target_row,worker_compute_ms,worker_compute_ms_per_target_row,nodes_used,replica_nodes,replica_count,replica_checkpoint_bytes,replica_resident_bytes,new_nodes_activated,maximum_compute_utilization,maximum_tx_utilization,maximum_rx_utilization,plan_sha256
coarse-friendly-01,coarse-friendly,negative_control,FLEX_POOL,LEGACY_DIRECTED_LINK,1,PASS,128,2176,564094.2393092219,3.857511473020332,4406.986244600157,4406.986244613945,44.63710000000001,0.08641940164169112,8434040832,3875937.882352941,746749.1104000051,343.1751426470612,46,4,12,23583522816,25781273245,0,0.058126548571303435,0.008116654333514918,0.007697154589837752,d907774cca446fdfaf132accdb9930b0f4721ed53bd59c298d0f58e7078404ea
coarse-friendly-01,coarse-friendly,negative_control,FLEX_POOL,LEGACY_DIRECTED_LINK,8,PASS,121,2057,564094.2393087537,3.646553814342558,35255.88995681555,35255.88995691156,44.63710000000001,0.08169334061447893,7972804224,3875937.882352941,705911.2684250048,343.17514264706114,46,4,12,23583522816,25781273245,0,0.05494775294635588,0.007672774799657192,0.007276216448212036,d907774cca446fdfaf132accdb9930b0f4721ed53bd59c298d0f58e7078404ea
coarse-friendly-01,coarse-friendly,negative_control,FLEX_POOL,LEGACY_DIRECTED_LINK,32,PASS,97,1649,564094.2393071044,2.923270413159193,141023.55982645386,141023.55982764624,44.63710000000001,0.06548970280683988,6391421568,3875937.882352941,565895.8102250036,343.175142647061,46,4,12,23583522816,25781273245,0,0.04404902508935624,0.00615090211213987,0.005832999962633313,d907774cca446fdfaf132accdb9930b0f4721ed53bd59c298d0f58e7078404ea
coarse-friendly-01,coarse-friendly,negative_control,FLEX_POOL,LEGACY_DIRECTED_LINK,64,PASS,65,1105,564094.239304681,1.958892544908906,282047.11965224147,282047.1196524052,44.63710000000001,0.043884852396524544,4282911360,3875937.882352941,379208.53262500215,343.17514264706074,46,4,12,23583522816,25781273245,0,0.02951738794660266,0.004121738528771229,0.003908711315183439,d907774cca446fdfaf132accdb9930b0f4721ed53bd59c298d0f58e7078404ea
coarse-friendly-01,coarse-friendly,negative_control,FLEX_POOL,LEGACY_DIRECTED_LINK,128,PASS,129,2193,1128188.4786111293,1.943824140714254,564094.2393058538,564094.2393058538,44.63710000000001,0.04354727660879075,8499931776,3875937.882352941,752583.0878250052,343.1751426470612,46,4,12,23583522816,25781273245,0,0.029290331116198273,0.004090032847774268,0.003878644305060576,d907774cca446fdfaf132accdb9930b0f4721ed53bd59c298d0f58e7078404ea
coarse-friendly-01,coarse-friendly,negative_control,FLEX_POOL,SHARED_NIC,1,PASS,128,2176,172745.8247040006,12.596541790393886,1349.576755499933,1349.5767555003113,44.63710000000001,0.2821989284786396,8371372032,3847137.882352941,747883.6384000034,343.6965250000016,46,4,12,23583522816,25781273245,0,0.18980980441167555,0.026504594017512956,0.02513473521365786,d907774cca446fdfaf132accdb9930b0f4721ed53bd59c298d0f58e7078404ea
coarse-friendly-01,coarse-friendly,negative_control,FLEX_POOL,SHARED_NIC,8,PASS,121,2057,36533.76303679461,56.304082279405854,2293.800257900035,2430.3728945000275,44.63710000000001,1.2613741098638989,7977613824,3878276.044725328,707140.3810750031,343.77266945795,46,4,12,23583522816,25781273245,0,0.8484127646194818,0.12311627865626605,0.11699013243435662,d907774cca446fdfaf132accdb9930b0f4721ed53bd59c298d0f58e7078404ea
coarse-friendly-01,coarse-friendly,negative_control,FLEX_POOL,SHARED_NIC,32,PASS,97,1649,36518.59244609512,45.155081002480564,9139.227642697053,9315.699555299743,44.63710000000001,1.0116042709423452,6399600768,3880897.9793814435,566884.703550003,343.7748353850837,46,4,12,23583522816,25781273245,0,0.6804150881959008,0.09889293153154265,0.09397974326272213,d907774cca446fdfaf132accdb9930b0f4721ed53bd59c298d0f58e7078404ea
coarse-friendly-01,coarse-friendly,negative_control,FLEX_POOL,SHARED_NIC,64,PASS,65,1105,37005.35152540081,29.860545960265178,18438.958413599525,18722.437947480947,44.63710000000001,0.6689624989137998,4285704960,3878466.027149321,379889.5541000021,343.79145167421007,46,4,12,23583522816,25781273245,0,0.4499508263979298,0.06525945602063413,0.06201051931704752,d907774cca446fdfaf132accdb9930b0f4721ed53bd59c298d0f58e7078404ea
coarse-friendly-01,coarse-friendly,negative_control,FLEX_POOL,SHARED_NIC,128,PASS,129,2193,73958.83187370432,29.651631109383572,37013.96960950583,37189.046593580926,44.63710000000001,0.6642822026830498,8508370176,3879785.7619699044,753944.2246250038,343.7958160624732,46,4,12,23583522816,25781273245,0,0.44680281262999416,0.06470870521281934,0.06148256413466594,d907774cca446fdfaf132accdb9930b0f4721ed53bd59c298d0f58e7078404ea
coarse-friendly-01,coarse-friendly,negative_control,FLEX_POOL_NO_ALT,SHARED_NIC,1,PASS,128,2176,175279.98160639947,12.414423940814439,1369.374856299939,1369.3748563003028,44.63710000000001,0.2781189624956468,8375058432,3848832.0,747932.4448000042,343.7189544117667,46,0,0,0,0,0,0.18706557873579116,0.026121396807773475,0.024771343101518722,8679069e58c937cb1984cc1e12d45e9b7edeb074d48fcf0bfe2ebc6ca7f1bd32
coarse-friendly-01,coarse-friendly,negative_control,FLEX_POOL_NO_ALT,SHARED_NIC,8,PASS,121,2057,40012.924547994386,51.40838924514718,2509.156672099918,2636.726838199902,44.63710000000001,1.1516964418644393,7917047424,3848832.0,707029.889225004,343.7189544117667,46,0,0,0,0,0,0.7746424749038642,0.10816925063321685,0.10257864999287447,8679069e58c937cb1984cc1e12d45e9b7edeb074d48fcf0bfe2ebc6ca7f1bd32
coarse-friendly-01,coarse-friendly,negative_control,FLEX_POOL_NO_ALT,SHARED_NIC,32,PASS,97,1649,40226.60286969555,40.99277300003535,10031.06905499944,10205.438910478306,44.63710000000001,0.9183565464610232,6346723968,3848832.0,566792.5558250032,343.7189544117666,46,0,0,0,0,0,0.6176957418076906,0.08625357848981748,0.08179566361739135,8679069e58c937cb1984cc1e12d45e9b7edeb074d48fcf0bfe2ebc6ca7f1bd32
coarse-friendly-01,coarse-friendly,negative_control,FLEX_POOL_NO_ALT,SHARED_NIC,64,PASS,65,1105,39570.32656740218,27.92496539339387,19784.14694150103,20065.62626125948,44.63710000000001,0.6255999021754071,4252959360,3848832.0,379809.44462500216,343.7189544117667,46,0,0,0,0,0,0.4207847127983182,0.05875738619542664,0.055720579718853525,8679069e58c937cb1984cc1e12d45e9b7edeb074d48fcf0bfe2ebc6ca7f1bd32
coarse-friendly-01,coarse-friendly,negative_control,FLEX_POOL_NO_ALT,SHARED_NIC,128,PASS,129,2193,79636.94905670108,27.537468800300168,39734.11806410439,39911.19717089561,44.63710000000001,0.616918858982778,8440488576,3848832.0,753775.6670250043,343.7189544117667,46,0,0,0,0,0,0.414945756855553,0.05794204814042561,0.05494738145335573,8679069e58c937cb1984cc1e12d45e9b7edeb074d48fcf0bfe2ebc6ca7f1bd32
coarse-friendly-01,coarse-friendly,negative_control,U_STRONG,LEGACY_DIRECTED_LINK,1,PASS,128,2176,550665.8873093578,3.951579442540533,4302.07724460015,4302.077244613902,46.93480000000001,0.08419295368341896,7059013632,3244032.0,584033.3984000036,268.3977014705899,48,0,0,0,0,0,0.05954400291656263,0.002105518307780422,0.0026672257487685555,dd704e9398787162aaf48db1bc0e2ec04acc504a82fb35e95fbf28b2c3ca034c
coarse-friendly-01,coarse-friendly,negative_control,U_STRONG,LEGACY_DIRECTED_LINK,8,PASS,121,2057,550665.8873089085,3.7354774417796452,34416.61795682582,34416.617956911214,46.93480000000001,0.07958865152892192,6672973824,3244032.0,552094.0719250031,268.3977014705897,48,0,0,0,0,0,0.05628769025710904,0.0019903727753253038,0.002521361840634832,dd704e9398787162aaf48db1bc0e2ec04acc504a82fb35e95fbf28b2c3ca034c
